"scenario_id","replicate_id","n","J","J_block","K1","K2","ARI_Q","RMSE_B","RMSE_eta","elapsed_min","seed","path"
9,58,2000,48,24,3,3,0.994280150906657,0.0522021896926118,0.080591069561119,2.33498344818751,1810058,"result/fits/scenario_09_n2000_J24_K3/replicate_058.rds"
9,59,2000,48,24,3,3,1,0.047780105154485,0.207196173091254,2.33477661212285,1810059,"result/fits/scenario_09_n2000_J24_K3/replicate_059.rds"
9,60,2000,48,24,3,3,0.959577343654012,0.0571148587969417,0.15981272684959,2.33832921981812,1810060,"result/fits/scenario_09_n2000_J24_K3/replicate_060.rds"
9,61,2000,48,24,3,3,1,0.0530591829388376,0.218090995391779,2.32097166776657,1810061,"result/fits/scenario_09_n2000_J24_K3/replicate_061.rds"
9,62,2000,48,24,3,3,1,0.061840999965383,0.15838372328258,2.32393590609233,1810062,"result/fits/scenario_09_n2000_J24_K3/replicate_062.rds"
9,63,2000,48,24,3,3,1,0.0534351160154646,0.106476855008458,2.32886248429616,1810063,"result/fits/scenario_09_n2000_J24_K3/replicate_063.rds"
9,64,2000,48,24,3,3,1,0.0505913102815205,0.127411630413768,2.32651223738988,1810064,"result/fits/scenario_09_n2000_J24_K3/replicate_064.rds"
9,65,2000,48,24,3,3,1,0.0542772550782706,0.176594136081117,2.32854736646016,1810065,"result/fits/scenario_09_n2000_J24_K3/replicate_065.rds"
9,66,2000,48,24,3,3,1,0.054111257261608,0.0912259852270235,2.33217045863469,1810066,"result/fits/scenario_09_n2000_J24_K3/replicate_066.rds"
9,67,2000,48,24,3,3,0.959186205185461,0.0578516482310581,0.134308478981242,2.33375941117605,1810067,"result/fits/scenario_09_n2000_J24_K3/replicate_067.rds"
9,68,2000,48,24,3,3,0.959577343654012,0.0594958030209412,0.156624164285963,2.30089850028356,1810068,"result/fits/scenario_09_n2000_J24_K3/replicate_068.rds"
9,69,2000,48,24,3,3,1,0.0512333955448612,0.177842790393676,2.29198432763418,1810069,"result/fits/scenario_09_n2000_J24_K3/replicate_069.rds"
9,70,2000,48,24,3,3,0.959577343654012,0.0540002991079699,0.130002333146118,2.29516317049662,1810070,"result/fits/scenario_09_n2000_J24_K3/replicate_070.rds"
9,71,2000,48,24,3,3,1,0.0420415431701282,0.135785946006559,2.29221606254578,1810071,"result/fits/scenario_09_n2000_J24_K3/replicate_071.rds"
9,72,2000,48,24,3,3,1,0.0485269099368613,0.0888242136926548,2.30209853251775,1810072,"result/fits/scenario_09_n2000_J24_K3/replicate_072.rds"
9,73,2000,48,24,3,3,1,0.051338713057091,0.145109911550377,2.30732421477636,1810073,"result/fits/scenario_09_n2000_J24_K3/replicate_073.rds"
9,74,2000,48,24,3,3,1,0.0576099973259073,0.131706053596291,2.29495615561803,1810074,"result/fits/scenario_09_n2000_J24_K3/replicate_074.rds"
9,75,2000,48,24,3,3,1,0.0475395515457969,0.114046491261374,2.30241033236186,1810075,"result/fits/scenario_09_n2000_J24_K3/replicate_075.rds"
9,76,2000,48,24,3,3,1,0.047920098786481,0.110278390511453,2.30338240464528,1810076,"result/fits/scenario_09_n2000_J24_K3/replicate_076.rds"
9,77,2000,48,24,3,3,1,0.0554722475823585,0.123666792230504,2.29951771497726,1810077,"result/fits/scenario_09_n2000_J24_K3/replicate_077.rds"
9,78,2000,48,24,3,3,0.912541868254559,0.0533779162774388,0.109646953625066,2.28873176574707,1810078,"result/fits/scenario_09_n2000_J24_K3/replicate_078.rds"
9,79,2000,48,24,3,3,1,0.0459218805335249,0.121081434861211,2.27416580120722,1810079,"result/fits/scenario_09_n2000_J24_K3/replicate_079.rds"
9,80,2000,48,24,3,3,1,0.0506682272332832,0.133258893906678,2.29114877382914,1810080,"result/fits/scenario_09_n2000_J24_K3/replicate_080.rds"
9,81,2000,48,24,3,3,1,0.0586532046506754,0.173289820477672,2.2777667204539,1810081,"result/fits/scenario_09_n2000_J24_K3/replicate_081.rds"
9,82,2000,48,24,3,3,1,0.0475505208384413,0.120391312737842,2.28086065848668,1810082,"result/fits/scenario_09_n2000_J24_K3/replicate_082.rds"
9,83,2000,48,24,3,3,1,0.0553448401936407,0.144458855026516,2.28612966537476,1810083,"result/fits/scenario_09_n2000_J24_K3/replicate_083.rds"
9,84,2000,48,24,3,3,1,0.0501249677352836,0.178379406355377,2.27352882226308,1810084,"result/fits/scenario_09_n2000_J24_K3/replicate_084.rds"
9,85,2000,48,24,3,3,1,0.0511960229503028,0.15983618279753,2.27564358313878,1810085,"result/fits/scenario_09_n2000_J24_K3/replicate_085.rds"
9,86,2000,48,24,3,3,1,0.0463708345465025,0.142689720888558,2.27667894363403,1810086,"result/fits/scenario_09_n2000_J24_K3/replicate_086.rds"
9,87,2000,48,24,3,3,1,0.0506329245548434,0.12822043541608,2.27955978711446,1810087,"result/fits/scenario_09_n2000_J24_K3/replicate_087.rds"
9,88,2000,48,24,3,3,0.959577343654012,0.0567919843463834,0.101338493618988,2.27863111893336,1810088,"result/fits/scenario_09_n2000_J24_K3/replicate_088.rds"
9,89,2000,48,24,3,3,1,0.0547123450441534,0.131185503142337,2.27573812405268,1810089,"result/fits/scenario_09_n2000_J24_K3/replicate_089.rds"
9,90,2000,48,24,3,3,1,0.0517952932611163,0.175165700612121,2.28831533590953,1810090,"result/fits/scenario_09_n2000_J24_K3/replicate_090.rds"
9,91,2000,48,24,3,3,1,0.057953523332725,0.154085874834961,2.27600168387095,1810091,"result/fits/scenario_09_n2000_J24_K3/replicate_091.rds"
9,92,2000,48,24,3,3,0.994280150906657,0.0556050243623703,0.107576484340476,2.25956407388051,1810092,"result/fits/scenario_09_n2000_J24_K3/replicate_092.rds"
9,93,2000,48,24,3,3,1,0.0518560144632321,0.160930819278129,2.25641071399053,1810093,"result/fits/scenario_09_n2000_J24_K3/replicate_093.rds"
9,94,2000,48,24,3,3,1,0.0565434585337143,0.158114297825877,2.25572571754456,1810094,"result/fits/scenario_09_n2000_J24_K3/replicate_094.rds"
9,95,2000,48,24,3,3,1,0.0547420650465876,0.165163872102028,2.25280787150065,1810095,"result/fits/scenario_09_n2000_J24_K3/replicate_095.rds"
9,96,2000,48,24,3,3,0.917975567190227,0.0511266883772215,0.151864103888744,2.25722451607386,1810096,"result/fits/scenario_09_n2000_J24_K3/replicate_096.rds"
9,97,2000,48,24,3,3,1,0.0534075770027184,0.152987732223126,2.25565976301829,1810097,"result/fits/scenario_09_n2000_J24_K3/replicate_097.rds"
9,98,2000,48,24,3,3,0.959577343654012,0.059289776600245,0.117519382362373,2.25464856227239,1810098,"result/fits/scenario_09_n2000_J24_K3/replicate_098.rds"
9,99,2000,48,24,3,3,1,0.05327389390283,0.160055789048634,2.25310558478038,1810099,"result/fits/scenario_09_n2000_J24_K3/replicate_099.rds"
9,100,2000,48,24,3,3,0.959577343654012,0.0524490484723138,0.0824366396108385,2.2563822388649,1810100,"result/fits/scenario_09_n2000_J24_K3/replicate_100.rds"
10,1,500,72,36,3,3,0.891505174689171,0.0997424858575621,0.207072366431674,0.840008882681529,1910001,"result/fits/scenario_10_n500_J36_K3/replicate_001.rds"
10,2,500,72,36,3,3,0.914897260273973,0.100786835591119,0.18807318813625,0.823367416858673,1910002,"result/fits/scenario_10_n500_J36_K3/replicate_002.rds"
10,3,500,72,36,3,3,0.920077773229636,0.0846091591522193,0.254974899758008,0.883205393950144,1910003,"result/fits/scenario_10_n500_J36_K3/replicate_003.rds"
10,4,500,72,36,3,3,0.929486301369863,0.0885820791083302,0.17964576898745,0.882555003960927,1910004,"result/fits/scenario_10_n500_J36_K3/replicate_004.rds"
10,5,500,72,36,3,3,0.81742285472735,0.100233034401255,0.251470972139128,0.884241322676341,1910005,"result/fits/scenario_10_n500_J36_K3/replicate_005.rds"
10,6,500,72,36,3,3,0.890145784623848,0.100198929847181,0.195006011835672,0.839217551549276,1910006,"result/fits/scenario_10_n500_J36_K3/replicate_006.rds"
10,7,500,72,36,3,3,0.949737055016181,0.0878928074218775,0.251703470161348,0.810464060306549,1910007,"result/fits/scenario_10_n500_J36_K3/replicate_007.rds"
10,8,500,72,36,3,3,0.81742285472735,0.0907063388216336,0.231808267425107,0.853468489646912,1910008,"result/fits/scenario_10_n500_J36_K3/replicate_008.rds"
10,9,500,72,36,3,3,0.837910757523348,0.0901002042276276,0.230260103724382,0.852119755744934,1910009,"result/fits/scenario_10_n500_J36_K3/replicate_009.rds"
10,10,500,72,36,3,3,0.860794062040473,0.0872711842367174,0.208601877040138,0.854494118690491,1910010,"result/fits/scenario_10_n500_J36_K3/replicate_010.rds"
10,11,500,72,36,3,3,0.96900604432505,0.0887126432337625,0.318637952546035,0.867554700374603,1910011,"result/fits/scenario_10_n500_J36_K3/replicate_011.rds"
10,12,500,72,36,3,3,0.912639278146148,0.0978794844811972,0.213852449928488,0.85141753355662,1910012,"result/fits/scenario_10_n500_J36_K3/replicate_012.rds"
10,13,500,72,36,3,3,0.956833074376816,0.0866726679180919,0.290878008192948,0.809268724918365,1910013,"result/fits/scenario_10_n500_J36_K3/replicate_013.rds"
10,14,500,72,36,3,3,0.872803693240543,0.0975025611017832,0.238994700110552,0.844115388393402,1910014,"result/fits/scenario_10_n500_J36_K3/replicate_014.rds"
10,15,500,72,36,3,3,0.741190765492102,0.0886419814687826,0.218418439335742,0.844322776794434,1910015,"result/fits/scenario_10_n500_J36_K3/replicate_015.rds"
10,16,500,72,36,3,3,0.892800768650058,0.0814113889105092,0.310300664434491,0.850460382302602,1910016,"result/fits/scenario_10_n500_J36_K3/replicate_016.rds"
10,17,500,72,36,3,3,0.96900604432505,0.0837705261605663,0.22424670430636,0.847895749409993,1910017,"result/fits/scenario_10_n500_J36_K3/replicate_017.rds"
10,18,500,72,36,3,3,0.9171642303205,0.0900127420160694,0.260161398221754,0.861993594964345,1910018,"result/fits/scenario_10_n500_J36_K3/replicate_018.rds"
10,19,500,72,36,3,3,0.845879140116238,0.0994023494586792,0.222236476846811,0.841064095497131,1910019,"result/fits/scenario_10_n500_J36_K3/replicate_019.rds"
10,20,500,72,36,3,3,0.86738152888274,0.0882374876292272,0.250900404504947,0.848686722914378,1910020,"result/fits/scenario_10_n500_J36_K3/replicate_020.rds"
10,21,500,72,36,3,3,0.973876103826599,0.0924702259960221,0.397718520742876,0.844618658224742,1910021,"result/fits/scenario_10_n500_J36_K3/replicate_021.rds"
10,22,500,72,36,3,3,0.875,0.09333843024136,0.231876320904693,0.861940364042918,1910022,"result/fits/scenario_10_n500_J36_K3/replicate_022.rds"
10,23,500,72,36,3,3,0.94724042423833,0.0844358439885174,0.23452765850101,0.861935059229533,1910023,"result/fits/scenario_10_n500_J36_K3/replicate_023.rds"
10,24,500,72,36,3,3,0.890145784623848,0.0908178607582782,0.180084559392013,0.861622599760691,1910024,"result/fits/scenario_10_n500_J36_K3/replicate_024.rds"
10,25,500,72,36,3,3,0.869575765978095,0.103809958373643,0.158983591492138,0.839535144964854,1910025,"result/fits/scenario_10_n500_J36_K3/replicate_025.rds"
10,26,500,72,36,3,3,0.995277685400732,0.0920100373928963,0.249605007368541,0.841367832819621,1910026,"result/fits/scenario_10_n500_J36_K3/replicate_026.rds"
10,27,500,72,36,3,3,0.917818478926942,0.0908840689368903,0.20047956165729,0.843660660584768,1910027,"result/fits/scenario_10_n500_J36_K3/replicate_027.rds"
10,28,500,72,36,3,3,0.973876103826599,0.0911415460222659,0.186298258459807,0.838982955614726,1910028,"result/fits/scenario_10_n500_J36_K3/replicate_028.rds"
10,29,500,72,36,3,3,0.897673460984147,0.102006567198493,0.207674594264991,0.838391995429993,1910029,"result/fits/scenario_10_n500_J36_K3/replicate_029.rds"
10,30,500,72,36,3,3,0.94724042423833,0.09836051090086,0.191872682456784,0.842773127555847,1910030,"result/fits/scenario_10_n500_J36_K3/replicate_030.rds"
10,31,500,72,36,3,3,0.894184112019964,0.0859042517542784,0.264861287444531,0.83834418853124,1910031,"result/fits/scenario_10_n500_J36_K3/replicate_031.rds"
10,32,500,72,36,3,3,0.897673460984147,0.0914925911197356,0.237768491908469,0.850906320412954,1910032,"result/fits/scenario_10_n500_J36_K3/replicate_032.rds"
10,33,500,72,36,3,3,0.920077773229636,0.0890674396324377,0.211819341735672,0.855078446865082,1910033,"result/fits/scenario_10_n500_J36_K3/replicate_033.rds"
10,34,500,72,36,3,3,0.887028709789,0.0986191063983431,0.233496434802295,0.848559852441152,1910034,"result/fits/scenario_10_n500_J36_K3/replicate_034.rds"
10,35,500,72,36,3,3,0.952223941861248,0.0884363144089472,0.293738025964212,0.849719552199046,1910035,"result/fits/scenario_10_n500_J36_K3/replicate_035.rds"
10,36,500,72,36,3,3,0.973876103826599,0.0830154177173782,0.156203471632385,0.846202174822489,1910036,"result/fits/scenario_10_n500_J36_K3/replicate_036.rds"
10,37,500,72,36,3,3,0.922652686048887,0.0957681329802953,0.225397238638417,0.847335724035899,1910037,"result/fits/scenario_10_n500_J36_K3/replicate_037.rds"
10,38,500,72,36,3,3,0.892800768650058,0.085123163729038,0.191672928360786,0.845602838198344,1910038,"result/fits/scenario_10_n500_J36_K3/replicate_038.rds"
10,39,500,72,36,3,3,0.973876103826599,0.0940563138384908,0.329254267505545,0.845717207590739,1910039,"result/fits/scenario_10_n500_J36_K3/replicate_039.rds"
10,40,500,72,36,3,3,0.871778842814475,0.104792140237223,0.188961700825487,0.847596526145935,1910040,"result/fits/scenario_10_n500_J36_K3/replicate_040.rds"
10,41,500,72,36,3,3,0.973876103826599,0.0918283947272177,0.287545266681021,0.844188729921977,1910041,"result/fits/scenario_10_n500_J36_K3/replicate_041.rds"
10,42,500,72,36,3,3,0.917818478926942,0.0983786513609499,0.230815014569564,0.836399674415588,1910042,"result/fits/scenario_10_n500_J36_K3/replicate_042.rds"
10,43,500,72,36,3,3,0.9394528585073,0.0941798405608095,0.114329979355233,0.839430312315623,1910043,"result/fits/scenario_10_n500_J36_K3/replicate_043.rds"
10,44,500,72,36,3,3,0.920077773229636,0.084199537722092,0.25011279916855,0.834365395704905,1910044,"result/fits/scenario_10_n500_J36_K3/replicate_044.rds"
10,45,500,72,36,3,3,0.94724042423833,0.0934438432267613,0.214825432487497,0.852801740169525,1910045,"result/fits/scenario_10_n500_J36_K3/replicate_045.rds"
10,46,500,72,36,3,3,0.834458518930958,0.0978021733337091,0.242012889508503,0.851107712586721,1910046,"result/fits/scenario_10_n500_J36_K3/replicate_046.rds"
10,47,500,72,36,3,3,0.973876103826599,0.0896262381951022,0.215871924976346,0.852535736560821,1910047,"result/fits/scenario_10_n500_J36_K3/replicate_047.rds"
10,48,500,72,36,3,3,0.835935858833415,0.0992445271132036,0.152941609750638,0.855988502502441,1910048,"result/fits/scenario_10_n500_J36_K3/replicate_048.rds"
10,49,500,72,36,3,3,0.925217450394129,0.0936937282694665,0.274530223284949,0.854782780011495,1910049,"result/fits/scenario_10_n500_J36_K3/replicate_049.rds"
10,50,500,72,36,3,3,0.96409789644013,0.0874063972014045,0.161569816100584,0.850918598969777,1910050,"result/fits/scenario_10_n500_J36_K3/replicate_050.rds"
10,51,500,72,36,3,3,0.990518795486413,0.0819575356208242,0.264788113468302,0.850191628932953,1910051,"result/fits/scenario_10_n500_J36_K3/replicate_051.rds"
10,52,500,72,36,3,3,0.973876103826599,0.0914409911321386,0.167302920388976,0.851652562618256,1910052,"result/fits/scenario_10_n500_J36_K3/replicate_052.rds"
10,53,500,72,36,3,3,0.912639278146148,0.0933158518759603,0.271314140425234,0.85297269821167,1910053,"result/fits/scenario_10_n500_J36_K3/replicate_053.rds"
10,54,500,72,36,3,3,0.94724042423833,0.0894852612619117,0.178050407704543,0.849099715550741,1910054,"result/fits/scenario_10_n500_J36_K3/replicate_054.rds"
10,55,500,72,36,3,3,0.871260199456029,0.0886159062716708,0.222399144239011,0.855002081394196,1910055,"result/fits/scenario_10_n500_J36_K3/replicate_055.rds"
10,56,500,72,36,3,3,0.949737055016181,0.0933500989336266,0.166617460374269,0.854530763626099,1910056,"result/fits/scenario_10_n500_J36_K3/replicate_056.rds"
10,57,500,72,36,3,3,0.973876103826599,0.0826413897035198,0.196400698678171,0.893073185284932,1910057,"result/fits/scenario_10_n500_J36_K3/replicate_057.rds"
10,58,500,72,36,3,3,0.94724042423833,0.0916660927664706,0.211831045325795,0.869178056716919,1910058,"result/fits/scenario_10_n500_J36_K3/replicate_058.rds"
10,59,500,72,36,3,3,0.920077773229636,0.0828048514897278,0.193343856693149,0.866276013851166,1910059,"result/fits/scenario_10_n500_J36_K3/replicate_059.rds"
10,60,500,72,36,3,3,0.866308668665876,0.082704543087845,0.16753123086845,0.908379224936167,1910060,"result/fits/scenario_10_n500_J36_K3/replicate_060.rds"
10,61,500,72,36,3,3,0.920077773229636,0.0876986703187747,0.218770279655906,0.86761759519577,1910061,"result/fits/scenario_10_n500_J36_K3/replicate_061.rds"
10,62,500,72,36,3,3,0.920077773229636,0.0900502435722631,0.205634319184004,0.865852344036102,1910062,"result/fits/scenario_10_n500_J36_K3/replicate_062.rds"
10,63,500,72,36,3,3,0.94724042423833,0.0931866855942864,0.271060096490197,0.88075602054596,1910063,"result/fits/scenario_10_n500_J36_K3/replicate_063.rds"
10,64,500,72,36,3,3,0.94724042423833,0.0953279424901617,0.227599748541878,0.868463822205861,1910064,"result/fits/scenario_10_n500_J36_K3/replicate_064.rds"
10,65,500,72,36,3,3,0.890145784623848,0.0910455979203279,0.324838244932623,0.862192642688751,1910065,"result/fits/scenario_10_n500_J36_K3/replicate_065.rds"
10,66,500,72,36,3,3,0.892372355818921,0.0873932044651443,0.22416182056355,0.862318444252014,1910066,"result/fits/scenario_10_n500_J36_K3/replicate_066.rds"
10,67,500,72,36,3,3,0.94724042423833,0.0881033326876332,0.296617716984207,0.863365972042084,1910067,"result/fits/scenario_10_n500_J36_K3/replicate_067.rds"
10,68,500,72,36,3,3,0.94724042423833,0.0912166750976403,0.201385081000625,0.870191470781962,1910068,"result/fits/scenario_10_n500_J36_K3/replicate_068.rds"
10,69,500,72,36,3,3,0.884803921568627,0.0943223721271848,0.212265887921898,0.872826222578684,1910069,"result/fits/scenario_10_n500_J36_K3/replicate_069.rds"
10,70,500,72,36,3,3,0.922652686048887,0.0872500159486405,0.264701697983091,0.867660319805145,1910070,"result/fits/scenario_10_n500_J36_K3/replicate_070.rds"
10,71,500,72,36,3,3,0.7986815056355,0.096470502753454,0.268219575083829,0.872815612951914,1910071,"result/fits/scenario_10_n500_J36_K3/replicate_071.rds"
10,72,500,72,36,3,3,0.949737055016181,0.0955705448725863,0.228100928817703,0.873294524351756,1910072,"result/fits/scenario_10_n500_J36_K3/replicate_072.rds"
10,73,500,72,36,3,3,0.870616146334754,0.0980568723092003,0.209575684522554,0.878391087055206,1910073,"result/fits/scenario_10_n500_J36_K3/replicate_073.rds"
10,74,500,72,36,3,3,0.973876103826599,0.0870409074149565,0.196797303320827,0.873896590868632,1910074,"result/fits/scenario_10_n500_J36_K3/replicate_074.rds"
10,75,500,72,36,3,3,0.88926244281159,0.093281179683041,0.198265232863643,0.875918292999268,1910075,"result/fits/scenario_10_n500_J36_K3/replicate_075.rds"
10,76,500,72,36,3,3,0.96900604432505,0.0944097565002846,0.181103984206691,0.875826414426168,1910076,"result/fits/scenario_10_n500_J36_K3/replicate_076.rds"
10,77,500,72,36,3,3,0.96900604432505,0.095057583607703,0.231522700349506,0.891030482451121,1910077,"result/fits/scenario_10_n500_J36_K3/replicate_077.rds"
10,78,500,72,36,3,3,0.973876103826599,0.0861876726924268,0.269896440329522,0.876784710089366,1910078,"result/fits/scenario_10_n500_J36_K3/replicate_078.rds"
10,79,500,72,36,3,3,0.94724042423833,0.088522487118034,0.233523289708425,0.860965748627981,1910079,"result/fits/scenario_10_n500_J36_K3/replicate_079.rds"
10,80,500,72,36,3,3,0.94724042423833,0.0906036499189406,0.175298741368179,0.864058836301168,1910080,"result/fits/scenario_10_n500_J36_K3/replicate_080.rds"
10,81,500,72,36,3,3,0.94724042423833,0.0867632297296031,0.165132170968461,0.867423109213511,1910081,"result/fits/scenario_10_n500_J36_K3/replicate_081.rds"
10,82,500,72,36,3,3,0.922346025018798,0.0954512229518627,0.285682869234193,0.871365551153819,1910082,"result/fits/scenario_10_n500_J36_K3/replicate_082.rds"
10,83,500,72,36,3,3,0.856405607085571,0.0897331284513585,0.20891351980235,0.861846081415812,1910083,"result/fits/scenario_10_n500_J36_K3/replicate_083.rds"
10,84,500,72,36,3,3,0.973876103826599,0.0832501730773288,0.243290227391252,0.869801314671834,1910084,"result/fits/scenario_10_n500_J36_K3/replicate_084.rds"
10,85,500,72,36,3,3,0.94724042423833,0.0903753930935219,0.153311241719848,0.861243895689646,1910085,"result/fits/scenario_10_n500_J36_K3/replicate_085.rds"
10,86,500,72,36,3,3,0.949737055016181,0.0983498355541647,0.196400083815763,0.838835640748342,1910086,"result/fits/scenario_10_n500_J36_K3/replicate_086.rds"
10,87,500,72,36,3,3,0.911941018397299,0.103742627257298,0.204543382350074,0.84280770222346,1910087,"result/fits/scenario_10_n500_J36_K3/replicate_087.rds"
10,88,500,72,36,3,3,0.872293324109305,0.092027184413952,0.282232580907757,0.841520853837331,1910088,"result/fits/scenario_10_n500_J36_K3/replicate_088.rds"
10,89,500,72,36,3,3,0.912291537986411,0.0925300375366757,0.237960551712374,0.839432883262634,1910089,"result/fits/scenario_10_n500_J36_K3/replicate_089.rds"
10,90,500,72,36,3,3,0.897673460984147,0.0956915591406784,0.201076608584116,0.848325804869334,1910090,"result/fits/scenario_10_n500_J36_K3/replicate_090.rds"
10,91,500,72,36,3,3,0.920077773229636,0.09732656688573,0.207692463711359,0.850129171212514,1910091,"result/fits/scenario_10_n500_J36_K3/replicate_091.rds"
10,92,500,72,36,3,3,0.942217700915565,0.0923670438164949,0.114186114603116,0.867066506544749,1910092,"result/fits/scenario_10_n500_J36_K3/replicate_092.rds"
10,93,500,72,36,3,3,0.94724042423833,0.0904038322460095,0.189657510291169,0.858536938826243,1910093,"result/fits/scenario_10_n500_J36_K3/replicate_093.rds"
10,94,500,72,36,3,3,0.925217450394129,0.0913699355317252,0.204780360566866,0.865391433238983,1910094,"result/fits/scenario_10_n500_J36_K3/replicate_094.rds"
10,95,500,72,36,3,3,0.883873886414254,0.101535128872611,0.271634802431678,0.865653419494629,1910095,"result/fits/scenario_10_n500_J36_K3/replicate_095.rds"
10,96,500,72,36,3,3,0.973876103826599,0.0940930831412603,0.225825655063173,0.869270575046539,1910096,"result/fits/scenario_10_n500_J36_K3/replicate_096.rds"
10,97,500,72,36,3,3,0.94724042423833,0.0833071240769529,0.174533643076709,0.842102420330048,1910097,"result/fits/scenario_10_n500_J36_K3/replicate_097.rds"
10,98,500,72,36,3,3,0.973876103826599,0.0902728857377127,0.248398319904605,0.840122640132904,1910098,"result/fits/scenario_10_n500_J36_K3/replicate_098.rds"
10,99,500,72,36,3,3,0.914557832485215,0.0994129884648455,0.289947567385252,0.836617207527161,1910099,"result/fits/scenario_10_n500_J36_K3/replicate_099.rds"
10,100,500,72,36,3,3,0.995277685400732,0.0853126637980604,0.224459539566252,0.83962695201238,1910100,"result/fits/scenario_10_n500_J36_K3/replicate_100.rds"
11,1,1000,72,36,3,3,0.973876103826599,0.0580463709844163,0.134589110713632,1.62032407124837,2010001,"result/fits/scenario_11_n1000_J36_K3/replicate_001.rds"
11,2,1000,72,36,3,3,0.973876103826599,0.060699310355908,0.209213973759105,1.61584879159927,2010002,"result/fits/scenario_11_n1000_J36_K3/replicate_002.rds"
11,3,1000,72,36,3,3,1,0.0691656615093364,0.1296115951665,1.66266624530156,2010003,"result/fits/scenario_11_n1000_J36_K3/replicate_003.rds"
11,4,1000,72,36,3,3,0.973876103826599,0.0682963069233498,0.123146523165469,1.67213766177495,2010004,"result/fits/scenario_11_n1000_J36_K3/replicate_004.rds"
11,5,1000,72,36,3,3,0.94724042423833,0.0650823840423896,0.155473291090399,1.65892862478892,2010005,"result/fits/scenario_11_n1000_J36_K3/replicate_005.rds"
11,6,1000,72,36,3,3,0.94724042423833,0.0791503779527428,0.129735915178933,1.66043220758438,2010006,"result/fits/scenario_11_n1000_J36_K3/replicate_006.rds"
11,7,1000,72,36,3,3,0.94724042423833,0.0659916006612379,0.118940406882648,1.66855217218399,2010007,"result/fits/scenario_11_n1000_J36_K3/replicate_007.rds"
11,8,1000,72,36,3,3,0.973876103826599,0.0657031737336008,0.207593098486165,1.66544335285823,2010008,"result/fits/scenario_11_n1000_J36_K3/replicate_008.rds"
11,9,1000,72,36,3,3,1,0.0632447742536921,0.182458123257952,1.66364315748215,2010009,"result/fits/scenario_11_n1000_J36_K3/replicate_009.rds"
11,10,1000,72,36,3,3,0.96900604432505,0.0638656309707006,0.175239321354291,1.61124228636424,2010010,"result/fits/scenario_11_n1000_J36_K3/replicate_010.rds"
11,11,1000,72,36,3,3,0.995277685400732,0.0627249896808897,0.161526605083435,1.67221614519755,2010011,"result/fits/scenario_11_n1000_J36_K3/replicate_011.rds"
11,12,1000,72,36,3,3,0.944733992148369,0.0680715950442217,0.188120916496263,1.67653942108154,2010012,"result/fits/scenario_11_n1000_J36_K3/replicate_012.rds"
11,13,1000,72,36,3,3,1,0.0692191718326911,0.155707905429167,1.68291313648224,2010013,"result/fits/scenario_11_n1000_J36_K3/replicate_013.rds"
11,14,1000,72,36,3,3,1,0.0684126407948339,0.22652632581711,1.62682212988536,2010014,"result/fits/scenario_11_n1000_J36_K3/replicate_014.rds"
11,15,1000,72,36,3,3,1,0.0744390645504876,0.132703565646872,1.6269372344017,2010015,"result/fits/scenario_11_n1000_J36_K3/replicate_015.rds"
11,16,1000,72,36,3,3,0.995277685400732,0.0633351609717848,0.154407035359768,1.62441474596659,2010016,"result/fits/scenario_11_n1000_J36_K3/replicate_016.rds"
11,17,1000,72,36,3,3,0.995277685400732,0.0750941719676865,0.134749451998551,1.62954796155294,2010017,"result/fits/scenario_11_n1000_J36_K3/replicate_017.rds"
11,18,1000,72,36,3,3,0.944516172873063,0.0668885728236507,0.177196442141068,1.63736999034882,2010018,"result/fits/scenario_11_n1000_J36_K3/replicate_018.rds"
11,19,1000,72,36,3,3,1,0.0597807693678805,0.157230803082336,1.6477889418602,2010019,"result/fits/scenario_11_n1000_J36_K3/replicate_019.rds"
11,20,1000,72,36,3,3,1,0.064872101050323,0.126839154609464,1.64328434467316,2010020,"result/fits/scenario_11_n1000_J36_K3/replicate_020.rds"
11,21,1000,72,36,3,3,0.973876103826599,0.070534234858392,0.184935166387106,1.66426718235016,2010021,"result/fits/scenario_11_n1000_J36_K3/replicate_021.rds"
11,22,1000,72,36,3,3,0.973876103826599,0.0631465850890357,0.18540117235887,1.64166060686111,2010022,"result/fits/scenario_11_n1000_J36_K3/replicate_022.rds"
11,23,1000,72,36,3,3,1,0.0647619455695403,0.193147592989532,1.64430943330129,2010023,"result/fits/scenario_11_n1000_J36_K3/replicate_023.rds"
11,24,1000,72,36,3,3,1,0.0630863764013573,0.122486458255793,1.65151115655899,2010024,"result/fits/scenario_11_n1000_J36_K3/replicate_024.rds"
11,25,1000,72,36,3,3,1,0.0701541133232758,0.178676797449245,1.64601773818334,2010025,"result/fits/scenario_11_n1000_J36_K3/replicate_025.rds"
11,26,1000,72,36,3,3,0.973876103826599,0.0713454923410829,0.0816286599792871,1.64706742763519,2010026,"result/fits/scenario_11_n1000_J36_K3/replicate_026.rds"
11,27,1000,72,36,3,3,0.96900604432505,0.065706972140976,0.15458541750081,1.64307211637497,2010027,"result/fits/scenario_11_n1000_J36_K3/replicate_027.rds"
11,28,1000,72,36,3,3,0.995277685400732,0.0652701361175879,0.145083248047217,1.65323688189189,2010028,"result/fits/scenario_11_n1000_J36_K3/replicate_028.rds"
