"scenario_id","replicate_id","n","J","J_block","true_K1","true_K2","fit_K1","fit_K2","BIC_mod","mean_parameter_count","elapsed_min","seed","path"
5,26,1000,72,36,2,2,5,2,149810.793769363,354.766,2.13190421660741,6220502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_5_K2_2.rds"
5,26,1000,72,36,2,2,1,3,150975.746381139,266.494,1.02383924325307,6220103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_1_K2_3.rds"
5,26,1000,72,36,2,2,2,3,148997.200586349,312.586,1.14380318721135,6220203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_2_K2_3.rds"
5,26,1000,72,36,2,2,3,3,149328.16932633,359.696,1.34184453884761,6220303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_3_K2_3.rds"
5,26,1000,72,36,2,2,4,3,149890.560342427,365.652,1.69177360137304,6220403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_4_K2_3.rds"
5,26,1000,72,36,2,2,5,3,151601.337323654,363.882,2.32530428171158,6220503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_5_K2_3.rds"
5,26,1000,72,36,2,2,1,4,152580.445500824,267.522,1.29503757556279,6220104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_1_K2_4.rds"
5,26,1000,72,36,2,2,2,4,150708.426261869,308.3,1.43967097600301,6220204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_2_K2_4.rds"
5,26,1000,72,36,2,2,3,4,151130.398873547,347.286,1.65356527964274,6220304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_3_K2_4.rds"
5,26,1000,72,36,2,2,4,4,150806.244446552,372.05,2.02337834437688,6220404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_4_K2_4.rds"
5,26,1000,72,36,2,2,5,4,152299.693999897,389.444,2.68836109638214,6220504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_5_K2_4.rds"
5,26,1000,72,36,2,2,1,5,153612.861935816,278.794,1.79912152290344,6220105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_1_K2_5.rds"
5,26,1000,72,36,2,2,2,5,151992.848209922,339.602,1.99084436098735,6220205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_2_K2_5.rds"
5,26,1000,72,36,2,2,3,5,152364.645847279,372.402,2.24816494385401,6220305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_3_K2_5.rds"
5,26,1000,72,36,2,2,4,5,152971.653288469,395.548,2.66506249109904,6220405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_4_K2_5.rds"
5,26,1000,72,36,2,2,5,5,153298.394640875,428.294,3.16323126157125,6220505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_026/fit_K1_5_K2_5.rds"
5,27,1000,72,36,2,2,1,1,152654.810311962,175.394,0.808684066931407,6230101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_1_K2_1.rds"
5,27,1000,72,36,2,2,2,1,151086.570724906,227.892,0.913848888874054,6230201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_2_K2_1.rds"
5,27,1000,72,36,2,2,3,1,151409.985903853,268.466,1.09048830668132,6230301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_3_K2_1.rds"
5,27,1000,72,36,2,2,4,1,151808.452843026,285.89,1.41421413024267,6230401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_4_K2_1.rds"
5,27,1000,72,36,2,2,5,1,152094.578725516,317.846,2.04268248081207,6230501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_5_K2_1.rds"
5,27,1000,72,36,2,2,1,2,151264.249226769,228.274,0.881337058544159,6230102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_1_K2_2.rds"
5,27,1000,72,36,2,2,2,2,149142.254580426,274.754,0.990531575679779,6230202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_2_K2_2.rds"
5,27,1000,72,36,2,2,3,2,149494.29111075,317.49,1.1708456436793,6230302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_3_K2_2.rds"
5,27,1000,72,36,2,2,4,2,149814.910478494,349.5,1.50488361517588,6230402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_4_K2_2.rds"
5,27,1000,72,36,2,2,5,2,150462.346874994,360.936,2.14159376621246,6230502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_5_K2_2.rds"
5,27,1000,72,36,2,2,1,3,151241.895691942,253.27,1.01956216891607,6230103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_1_K2_3.rds"
5,27,1000,72,36,2,2,2,3,149534.996949907,312.294,1.14647547801336,6230203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_2_K2_3.rds"
5,27,1000,72,36,2,2,3,3,150022.356041113,344.63,1.33419653574626,6230303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_3_K2_3.rds"
5,27,1000,72,36,2,2,4,3,150804.755354918,374.35,1.68241072893143,6230403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_4_K2_3.rds"
5,27,1000,72,36,2,2,5,3,150689.111339087,391.982,2.321484319369,6230503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_5_K2_3.rds"
5,27,1000,72,36,2,2,1,4,153110.855302919,265.13,1.29070501724879,6230104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_1_K2_4.rds"
5,27,1000,72,36,2,2,2,4,151131.485321676,313.65,1.43802244663239,6230204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_2_K2_4.rds"
5,27,1000,72,36,2,2,3,4,150511.595826334,361.284,1.65360394716263,6230304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_3_K2_4.rds"
5,27,1000,72,36,2,2,4,4,151886.721238984,402.068,2.01802906990051,6230404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_4_K2_4.rds"
5,27,1000,72,36,2,2,5,4,152034.902139053,426.338,2.67931686639786,6230504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_5_K2_4.rds"
5,27,1000,72,36,2,2,1,5,153996.213373033,279.36,1.79597934881846,6230105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_1_K2_5.rds"
5,27,1000,72,36,2,2,2,5,152363.426814371,337.954,1.99300073385239,6230205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_2_K2_5.rds"
5,27,1000,72,36,2,2,3,5,152845.036707499,384.922,2.24476821025213,6230305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_3_K2_5.rds"
5,27,1000,72,36,2,2,4,5,153458.324768592,399.392,2.6089790225029,6230405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_4_K2_5.rds"
5,27,1000,72,36,2,2,5,5,152399.368928781,473.88,3.31629602511724,6230505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_027/fit_K1_5_K2_5.rds"
5,28,1000,72,36,2,2,1,1,153381.812995152,177.9,0.812644795576731,6240101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_1_K2_1.rds"
5,28,1000,72,36,2,2,2,1,151464.762394894,226.118,0.909312403202057,6240201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_2_K2_1.rds"
5,28,1000,72,36,2,2,3,1,152324.162229324,242.406,1.08283115228017,6240301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_3_K2_1.rds"
5,28,1000,72,36,2,2,4,1,152146.016285294,282.544,1.40500398079554,6240401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_4_K2_1.rds"
5,28,1000,72,36,2,2,5,1,152604.984035249,303.23,2.03896242777507,6240501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_5_K2_1.rds"
5,28,1000,72,36,2,2,1,2,151186.517978291,219.766,0.880264325936635,6240102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_1_K2_2.rds"
5,28,1000,72,36,2,2,2,2,149178.712959067,270.25,0.987407493591309,6240202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_2_K2_2.rds"
5,28,1000,72,36,2,2,3,2,149530.432025834,310.672,1.16783574422201,6240302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_3_K2_2.rds"
5,28,1000,72,36,2,2,4,2,150318.063189602,320.596,1.49605400562286,6240402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_4_K2_2.rds"
5,28,1000,72,36,2,2,5,2,150209.907797323,366.256,2.13722748756409,6240502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_5_K2_2.rds"
5,28,1000,72,36,2,2,1,3,151568.021407044,263.736,1.0254817088445,6240103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_1_K2_3.rds"
5,28,1000,72,36,2,2,2,3,149552.632562746,315.958,1.14279991388321,6240203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_2_K2_3.rds"
5,28,1000,72,36,2,2,3,3,150068.57050972,344.692,1.33269971211751,6240303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_3_K2_3.rds"
5,28,1000,72,36,2,2,4,3,150211.905653421,363.338,1.66695293585459,6240403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_4_K2_3.rds"
5,28,1000,72,36,2,2,5,3,150864.807870378,386.692,2.29162826140722,6240503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_5_K2_3.rds"
5,28,1000,72,36,2,2,1,4,152107.608885185,257.782,1.28085776170095,6240104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_1_K2_4.rds"
5,28,1000,72,36,2,2,2,4,151169.648026496,307.228,1.43418474197388,6240204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_2_K2_4.rds"
5,28,1000,72,36,2,2,3,4,150835.416270684,349.168,1.63299639225006,6240304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_3_K2_4.rds"
5,28,1000,72,36,2,2,4,4,151404.46142039,369.334,1.98832388321559,6240404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_4_K2_4.rds"
5,28,1000,72,36,2,2,5,4,152266.149722632,415.944,2.65055896838506,6240504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_5_K2_4.rds"
5,28,1000,72,36,2,2,1,5,154684.37840882,274.214,1.77424267133077,6240105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_1_K2_5.rds"
5,28,1000,72,36,2,2,2,5,152715.932553928,326.764,1.96443888743718,6240205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_2_K2_5.rds"
5,28,1000,72,36,2,2,3,5,153032.487482177,361.038,2.22674453258514,6240305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_3_K2_5.rds"
5,28,1000,72,36,2,2,4,5,153433.315603197,389.78,2.62770920991898,6240405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_4_K2_5.rds"
5,28,1000,72,36,2,2,5,5,153644.820283035,436.058,3.30640118122101,6240505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_028/fit_K1_5_K2_5.rds"
5,29,1000,72,36,2,2,1,1,152794.732834129,168.822,0.757805132865906,6250101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_1_K2_1.rds"
5,29,1000,72,36,2,2,2,1,150971.400611475,219.834,0.910856481393178,6250201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_2_K2_1.rds"
5,29,1000,72,36,2,2,3,1,151396.554783702,256.798,1.08705061276754,6250301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_3_K2_1.rds"
5,29,1000,72,36,2,2,4,1,151688.997014369,302.164,1.41362899144491,6250401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_4_K2_1.rds"
5,29,1000,72,36,2,2,5,1,152552.965032889,293.214,2.03514648675919,6250501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_5_K2_1.rds"
5,29,1000,72,36,2,2,1,2,150624.862960635,212.462,0.87610125541687,6250102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_1_K2_2.rds"
5,29,1000,72,36,2,2,2,2,148784.074900158,266.424,0.990613186359406,6250202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_2_K2_2.rds"
5,29,1000,72,36,2,2,3,2,149150.720724022,313.462,1.17441076040268,6250302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_3_K2_2.rds"
5,29,1000,72,36,2,2,4,2,149915.715653356,330.41,1.50777920484543,6250402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_4_K2_2.rds"
5,29,1000,72,36,2,2,5,2,149819.552636474,377.778,2.140818075339,6250502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_5_K2_2.rds"
5,29,1000,72,36,2,2,1,3,151195.473458868,233.514,1.02619746128718,6250103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_1_K2_3.rds"
5,29,1000,72,36,2,2,2,3,149382.594658292,289.094,1.14761211872101,6250203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_2_K2_3.rds"
5,29,1000,72,36,2,2,3,3,149931.071748298,345.222,1.32039466698964,6250303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_3_K2_3.rds"
5,29,1000,72,36,2,2,4,3,149903.408975823,390.276,1.66697387297948,6250403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_4_K2_3.rds"
5,29,1000,72,36,2,2,5,3,150362.823306694,416.47,2.30655346711477,6250503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_5_K2_3.rds"
5,29,1000,72,36,2,2,1,4,152884.203170262,255.56,1.29176379044851,6250104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_1_K2_4.rds"
5,29,1000,72,36,2,2,2,4,150936.315570469,303.812,1.42446686824163,6250204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_2_K2_4.rds"
5,29,1000,72,36,2,2,3,4,151269.407904909,360.65,1.6365393280983,6250304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_3_K2_4.rds"
5,29,1000,72,36,2,2,4,4,151455.202453346,401.218,2.00523636738459,6250404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_4_K2_4.rds"
5,29,1000,72,36,2,2,5,4,151988.050079204,423.598,2.66609226067861,6250504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_5_K2_4.rds"
5,29,1000,72,36,2,2,1,5,154043.141580685,277.416,1.77794339259466,6250105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_1_K2_5.rds"
5,29,1000,72,36,2,2,2,5,152215.209170036,332.512,1.97613897323608,6250205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_2_K2_5.rds"
5,29,1000,72,36,2,2,3,5,152466.662098283,380.982,2.23618110815684,6250305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_3_K2_5.rds"
5,29,1000,72,36,2,2,4,5,152977.121383743,427.79,2.6348153591156,6250405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_4_K2_5.rds"
5,29,1000,72,36,2,2,5,5,153271.804455255,466.746,3.32178437709808,6250505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_029/fit_K1_5_K2_5.rds"
5,30,1000,72,36,2,2,1,1,152762.870040758,179.792,0.809954551855723,6260101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_1_K2_1.rds"
5,30,1000,72,36,2,2,2,1,151021.473658313,223.86,0.906004512310028,6260201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_2_K2_1.rds"
5,30,1000,72,36,2,2,3,1,151414.69584989,261.25,1.08238859176636,6260301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_3_K2_1.rds"
5,30,1000,72,36,2,2,4,1,151701.476111148,298.918,1.40727308988571,6260401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_4_K2_1.rds"
5,30,1000,72,36,2,2,5,1,152290.575329843,308.902,2.03160371780395,6260501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_5_K2_1.rds"
5,30,1000,72,36,2,2,1,2,150851.719944249,218.124,0.87289332151413,6260102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_1_K2_2.rds"
5,30,1000,72,36,2,2,2,2,149052.007583051,269.584,0.985345009962718,6260202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_2_K2_2.rds"
5,30,1000,72,36,2,2,3,2,149408.278592119,310.428,1.16990775267283,6260302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_3_K2_2.rds"
5,30,1000,72,36,2,2,4,2,149912.086394946,335.21,1.49919630686442,6260402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_4_K2_2.rds"
5,30,1000,72,36,2,2,5,2,150255.935478565,363.032,2.14121824900309,6260502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_5_K2_2.rds"
5,30,1000,72,36,2,2,1,3,151215.432792282,256.016,1.02279312213262,6260103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_1_K2_3.rds"
5,30,1000,72,36,2,2,2,3,149476.03772119,308.146,1.08760618766149,6260203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_2_K2_3.rds"
5,30,1000,72,36,2,2,3,3,149711.972428904,335.89,1.32515679995219,6260303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_3_K2_3.rds"
5,30,1000,72,36,2,2,4,3,150429.648115672,375.848,1.66499885320663,6260403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_4_K2_3.rds"
5,30,1000,72,36,2,2,5,3,150585.221524952,409.152,2.31286978721619,6260503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_5_K2_3.rds"
5,30,1000,72,36,2,2,1,4,152241.215536018,261.866,1.27436555226644,6260104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_1_K2_4.rds"
5,30,1000,72,36,2,2,2,4,151008.509225408,317.19,1.41962666114171,6260204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_2_K2_4.rds"
5,30,1000,72,36,2,2,3,4,151250.345299324,352.152,1.63280576864878,6260304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_3_K2_4.rds"
5,30,1000,72,36,2,2,4,4,151175.612736559,394.536,1.99638235966365,6260404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_4_K2_4.rds"
5,30,1000,72,36,2,2,5,4,152191.19453546,402.184,2.6446722706159,6260504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_5_K2_4.rds"
5,30,1000,72,36,2,2,1,5,154198.274658597,282.704,1.77789685328801,6260105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_1_K2_5.rds"
5,30,1000,72,36,2,2,2,5,152394.415279115,342.356,1.97054925759633,6260205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_2_K2_5.rds"
5,30,1000,72,36,2,2,3,5,152860.239920781,380.182,2.22613455851873,6260305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_3_K2_5.rds"
5,30,1000,72,36,2,2,4,5,153242.088650271,417.696,2.6035026550293,6260405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_4_K2_5.rds"
5,30,1000,72,36,2,2,5,5,153386.760570247,457.688,3.30735168854396,6260505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_030/fit_K1_5_K2_5.rds"
5,31,1000,72,36,2,2,1,1,153002.202453833,193.89,0.62432324886322,6270101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_1_K2_1.rds"
5,31,1000,72,36,2,2,2,1,151579.082962159,239.894,0.920171089967092,6270201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_2_K2_1.rds"
5,31,1000,72,36,2,2,3,1,151837.896139326,286.312,1.09396778345108,6270301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_3_K2_1.rds"
5,31,1000,72,36,2,2,4,1,152862.592146417,290.544,1.42387354373932,6270401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_4_K2_1.rds"
5,31,1000,72,36,2,2,5,1,152689.602224634,342.938,2.05846667687098,6270501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_5_K2_1.rds"
5,31,1000,72,36,2,2,1,2,151016.969827405,225.38,0.885223964850108,6270102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_1_K2_2.rds"
5,31,1000,72,36,2,2,2,2,149242.728682566,271.746,0.994548074404399,6270202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_2_K2_2.rds"
5,31,1000,72,36,2,2,3,2,149620.507726416,320.916,1.16675103902817,6270302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_3_K2_2.rds"
5,31,1000,72,36,2,2,4,2,149957.279920647,362.924,1.49328316450119,6270402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_4_K2_2.rds"
5,31,1000,72,36,2,2,5,2,151600.953433887,324.924,2.12449373404185,6270502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_5_K2_2.rds"
5,31,1000,72,36,2,2,1,3,151495.234031109,266.264,1.02716637452443,6270103,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_1_K2_3.rds"
5,31,1000,72,36,2,2,2,3,149725.113942949,313.024,1.14472965796789,6270203,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_2_K2_3.rds"
5,31,1000,72,36,2,2,3,3,150045.856505928,361.246,1.32830310265223,6270303,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_3_K2_3.rds"
5,31,1000,72,36,2,2,4,3,150354.700759141,414.048,1.66823769410451,6270403,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_4_K2_3.rds"
5,31,1000,72,36,2,2,5,3,150807.015847882,424.884,2.10318373441696,6270503,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_5_K2_3.rds"
5,31,1000,72,36,2,2,1,4,152594.368206894,268.756,0.848083102703095,6270104,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_1_K2_4.rds"
5,31,1000,72,36,2,2,2,4,150937.253122289,315.73,0.933140329519908,6270204,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_2_K2_4.rds"
5,31,1000,72,36,2,2,3,4,151409.601227034,368.994,1.16438238620758,6270304,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_3_K2_4.rds"
5,31,1000,72,36,2,2,4,4,152320.783123186,362.928,1.32128396828969,6270404,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_4_K2_4.rds"
5,31,1000,72,36,2,2,5,4,152785.34971903,399.86,1.66707433064779,6270504,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_5_K2_4.rds"
5,31,1000,72,36,2,2,1,5,154242.215648469,282.416,1.13660109440486,6270105,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_1_K2_5.rds"
5,31,1000,72,36,2,2,2,5,152665.666425742,339.782,1.2606035788854,6270205,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_2_K2_5.rds"
5,31,1000,72,36,2,2,3,5,153028.313612932,383.922,1.40462531646093,6270305,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_3_K2_5.rds"
5,31,1000,72,36,2,2,4,5,153434.134734065,431.666,1.96582791805267,6270405,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_4_K2_5.rds"
5,31,1000,72,36,2,2,5,5,153706.817729976,474.944,3.06135462919871,6270505,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_031/fit_K1_5_K2_5.rds"
5,32,1000,72,36,2,2,1,1,152886.598026472,180.688,0.584083982308706,6280101,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_1_K2_1.rds"
5,32,1000,72,36,2,2,2,1,151180.153863497,226.88,0.643902667363485,6280201,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_2_K2_1.rds"
5,32,1000,72,36,2,2,3,1,151517.521179832,265.402,0.742256259918213,6280301,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_3_K2_1.rds"
5,32,1000,72,36,2,2,4,1,151923.810934985,291.524,0.934949541091919,6280401,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_4_K2_1.rds"
5,32,1000,72,36,2,2,5,1,152399.606453566,311.234,1.45806111097336,6280501,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_5_K2_1.rds"
5,32,1000,72,36,2,2,1,2,150854.788675804,217.762,0.648236179351807,6280102,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_1_K2_2.rds"
5,32,1000,72,36,2,2,2,2,149136.613789864,266.394,0.767316746711731,6280202,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_2_K2_2.rds"
5,32,1000,72,36,2,2,3,2,149514.819273691,306.328,1.10508901675542,6280302,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_3_K2_2.rds"
5,32,1000,72,36,2,2,4,2,149843.553078824,342.896,0.989605363210042,6280402,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_4_K2_2.rds"
5,32,1000,72,36,2,2,5,2,150218.03902227,363.318,1.36490583022436,6280502,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_032/fit_K1_5_K2_2.rds"
