"scenario_id","replicate_id","n","J","J_block","true_K1","true_K2","fit_K1","fit_K2","bic","elapsed_min","seed","path","correct"
11,98,1000,72,36,3,3,3,3,147811.509396705,1.65310168266296,12028033,"result/bic_fits/scenario_11_n1000_J36_trueK3/replicate_098/fit_K1_3_K2_3.rds",TRUE
14,98,1000,48,24,4,4,1,4,100260.836720122,1.10643833875656,15028014,"result/bic_fits/scenario_14_n1000_J24_trueK4/replicate_098/fit_K1_1_K2_4.rds",FALSE
17,98,1000,72,36,4,4,4,4,148122.381884693,2.57469592094421,18028044,"result/bic_fits/scenario_17_n1000_J36_trueK4/replicate_098/fit_K1_4_K2_4.rds",TRUE
2,99,1000,48,24,2,2,2,2,99117.220433676,0.866831727822622,3029022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_099/fit_K1_2_K2_2.rds",TRUE
5,99,1000,72,36,2,2,2,2,147068.091396786,1.13996591170629,6029022,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_099/fit_K1_2_K2_2.rds",TRUE
8,99,1000,48,24,3,3,3,3,99732.4394850956,1.19916443427404,9029033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_099/fit_K1_3_K2_3.rds",TRUE
11,99,1000,72,36,3,3,3,3,147420.911636778,1.6165668964386,12029033,"result/bic_fits/scenario_11_n1000_J36_trueK3/replicate_099/fit_K1_3_K2_3.rds",TRUE
14,99,1000,48,24,4,4,1,4,100192.022932932,1.1156514843305,15029014,"result/bic_fits/scenario_14_n1000_J24_trueK4/replicate_099/fit_K1_1_K2_4.rds",FALSE
17,99,1000,72,36,4,4,4,4,148588.476330277,2.58072350422541,18029044,"result/bic_fits/scenario_17_n1000_J36_trueK4/replicate_099/fit_K1_4_K2_4.rds",TRUE
2,100,1000,48,24,2,2,2,2,98540.4242577876,0.77198125521342,3030022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_100/fit_K1_2_K2_2.rds",TRUE
5,100,1000,72,36,2,2,2,2,147348.142118714,1.14711188475291,6030022,"result/bic_fits/scenario_05_n1000_J36_trueK2/replicate_100/fit_K1_2_K2_2.rds",TRUE
8,100,1000,48,24,3,3,3,3,99691.1229571986,1.26937679052353,9030033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_100/fit_K1_3_K2_3.rds",TRUE
11,100,1000,72,36,3,3,3,3,147544.847091492,1.62636295954386,12030033,"result/bic_fits/scenario_11_n1000_J36_trueK3/replicate_100/fit_K1_3_K2_3.rds",TRUE
14,100,1000,48,24,4,4,1,4,100740.897848106,1.11422926187515,15030014,"result/bic_fits/scenario_14_n1000_J24_trueK4/replicate_100/fit_K1_1_K2_4.rds",FALSE
17,100,1000,72,36,4,4,4,4,147769.747252421,2.62891731262207,18030044,"result/bic_fits/scenario_17_n1000_J36_trueK4/replicate_100/fit_K1_4_K2_4.rds",TRUE
