"scenario_id","replicate_id","n","J","J_block","true_K1","true_K2","fit_K1","fit_K2","bic","elapsed_min","seed","path"
2,17,1000,48,24,2,2,4,1,102825.893015496,1.2352609038353,2947041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_4_K2_1.rds"
2,17,1000,48,24,2,2,4,2,100281.388125804,1.31502097845078,2947042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_4_K2_2.rds"
2,17,1000,48,24,2,2,4,3,100259.514240229,1.48376171191533,2947043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_4_K2_3.rds"
2,17,1000,48,24,2,2,4,4,100811.69985777,1.82662676175435,2947044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_4_K2_4.rds"
2,17,1000,48,24,2,2,4,5,101545.033975205,2.46057033936183,2947045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_4_K2_5.rds"
2,17,1000,48,24,2,2,5,1,103089.631692409,1.88926341931025,2947051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_5_K2_1.rds"
2,17,1000,48,24,2,2,5,2,100772.160981034,1.99411172469457,2947052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_5_K2_2.rds"
2,17,1000,48,24,2,2,5,3,101538.331119511,2.12014087835948,2947053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_5_K2_3.rds"
2,17,1000,48,24,2,2,5,4,102586.932280436,2.45723085800807,2947054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_5_K2_4.rds"
2,17,1000,48,24,2,2,5,5,102016.487077756,3.20834712982178,2947055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_017/fit_K1_5_K2_5.rds"
2,18,1000,48,24,2,2,1,1,101874.793615761,0.60643341143926,2948011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_1_K2_1.rds"
2,18,1000,48,24,2,2,1,2,99769.2237794699,0.688860130310059,2948012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_1_K2_2.rds"
2,18,1000,48,24,2,2,1,3,99976.6075691643,0.844896976153056,2948013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_1_K2_3.rds"
2,18,1000,48,24,2,2,1,4,100093.617709071,1.11779660781225,2948014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_1_K2_4.rds"
2,18,1000,48,24,2,2,1,5,100275.707424873,1.66007221142451,2948015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_1_K2_5.rds"
2,18,1000,48,24,2,2,2,1,101184.100593943,0.716984935601552,2948021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_2_K2_1.rds"
2,18,1000,48,24,2,2,2,2,99074.625328929,0.794832519690196,2948022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_2_K2_2.rds"
2,18,1000,48,24,2,2,2,3,99283.3059574133,0.95314279794693,2948023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_2_K2_3.rds"
2,18,1000,48,24,2,2,2,4,99345.534411275,1.24750893513362,2948024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_2_K2_4.rds"
2,18,1000,48,24,2,2,2,5,99576.9896275524,1.82606938680013,2948025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_2_K2_5.rds"
2,18,1000,48,24,2,2,3,1,101914.913234031,0.904957922299703,2948031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_3_K2_1.rds"
2,18,1000,48,24,2,2,3,2,99635.4736149267,0.962323002020518,2948032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_3_K2_2.rds"
2,18,1000,48,24,2,2,3,3,99721.3612665947,1.12920963764191,2948033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_3_K2_3.rds"
2,18,1000,48,24,2,2,3,4,99871.1614131952,1.43499529361725,2948034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_3_K2_4.rds"
2,18,1000,48,24,2,2,3,5,100536.174726367,2.04193857510885,2948035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_3_K2_5.rds"
2,18,1000,48,24,2,2,4,1,103088.761662989,1.21214661200841,2948041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_4_K2_1.rds"
2,18,1000,48,24,2,2,4,2,100106.643237404,1.32212907473246,2948042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_4_K2_2.rds"
2,18,1000,48,24,2,2,4,3,100980.379022722,1.47304766575495,2948043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_4_K2_3.rds"
2,18,1000,48,24,2,2,4,4,101295.951238075,1.79866528511047,2948044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_4_K2_4.rds"
2,18,1000,48,24,2,2,4,5,100571.079785319,2.42212660710017,2948045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_4_K2_5.rds"
2,18,1000,48,24,2,2,5,1,104133.521807766,1.85812173287074,2948051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_5_K2_1.rds"
2,18,1000,48,24,2,2,5,2,102158.86082841,1.95060968001684,2948052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_5_K2_2.rds"
2,18,1000,48,24,2,2,5,3,102358.970705512,2.14383943080902,2948053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_5_K2_3.rds"
2,18,1000,48,24,2,2,5,4,102250.777994929,2.48118118445079,2948054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_5_K2_4.rds"
2,18,1000,48,24,2,2,5,5,102339.955221056,3.13828529119492,2948055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_018/fit_K1_5_K2_5.rds"
2,19,1000,48,24,2,2,1,1,101634.6823577,0.601072955131531,2949011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_1_K2_1.rds"
2,19,1000,48,24,2,2,1,2,99301.0590400282,0.674861907958984,2949012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_1_K2_2.rds"
2,19,1000,48,24,2,2,1,3,99557.261534777,0.82513013680776,2949013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_1_K2_3.rds"
2,19,1000,48,24,2,2,1,4,99645.4483855178,1.10194019079208,2949014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_1_K2_4.rds"
2,19,1000,48,24,2,2,1,5,100005.598392134,1.62627508640289,2949015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_1_K2_5.rds"
2,19,1000,48,24,2,2,2,1,101082.104690767,0.706500172615051,2949021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_2_K2_1.rds"
2,19,1000,48,24,2,2,2,2,98634.7166098898,0.78333127895991,2949022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_2_K2_2.rds"
2,19,1000,48,24,2,2,2,3,98835.8305292336,0.938368093967438,2949023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_2_K2_3.rds"
2,19,1000,48,24,2,2,2,4,98994.9112012408,1.22620030641556,2949024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_2_K2_4.rds"
2,19,1000,48,24,2,2,2,5,99280.6271790863,1.79943624734879,2949025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_2_K2_5.rds"
2,19,1000,48,24,2,2,3,1,101699.124476409,0.896484112739563,2949031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_3_K2_1.rds"
2,19,1000,48,24,2,2,3,2,99285.8260789917,0.97621507247289,2949032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_3_K2_2.rds"
2,19,1000,48,24,2,2,3,3,99262.8024491819,1.13780222733816,2949033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_3_K2_3.rds"
2,19,1000,48,24,2,2,3,4,99409.6128865353,1.45209520260493,2949034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_3_K2_4.rds"
2,19,1000,48,24,2,2,3,5,99708.8247823342,2.05880239407221,2949035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_3_K2_5.rds"
2,19,1000,48,24,2,2,4,1,102351.692264029,1.23739762703578,2949041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_4_K2_1.rds"
2,19,1000,48,24,2,2,4,2,99721.8835820892,1.32793389956156,2949042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_4_K2_2.rds"
2,19,1000,48,24,2,2,4,3,100230.511334771,1.46857318878174,2949043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_4_K2_3.rds"
2,19,1000,48,24,2,2,4,4,100017.403467204,1.80259217421214,2949044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_4_K2_4.rds"
2,19,1000,48,24,2,2,4,5,101079.709119484,2.43999147415161,2949045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_4_K2_5.rds"
2,19,1000,48,24,2,2,5,1,103819.531606679,1.87262817223867,2949051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_5_K2_1.rds"
2,19,1000,48,24,2,2,5,2,101972.360786642,2.00715709527334,2949052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_5_K2_2.rds"
2,19,1000,48,24,2,2,5,3,100263.489857553,2.21534584760666,2949053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_5_K2_3.rds"
2,19,1000,48,24,2,2,5,4,100953.993402947,2.52541972398758,2949054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_5_K2_4.rds"
2,19,1000,48,24,2,2,5,5,101962.075962213,3.1918052315712,2949055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_019/fit_K1_5_K2_5.rds"
2,20,1000,48,24,2,2,1,1,101944.931903511,0.630226727326711,2950011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_1_K2_1.rds"
2,20,1000,48,24,2,2,1,2,99920.4590455717,0.715420285860697,2950012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_1_K2_2.rds"
2,20,1000,48,24,2,2,1,3,100139.811884366,0.872703572114309,2950013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_1_K2_3.rds"
2,20,1000,48,24,2,2,1,4,100424.004207434,1.13540372848511,2950014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_1_K2_4.rds"
2,20,1000,48,24,2,2,1,5,100489.803172061,1.64253752231598,2950015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_1_K2_5.rds"
2,20,1000,48,24,2,2,2,1,101406.531803593,0.739992070198059,2950021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_2_K2_1.rds"
2,20,1000,48,24,2,2,2,2,99272.6244551949,0.816226597627004,2950022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_2_K2_2.rds"
2,20,1000,48,24,2,2,2,3,99503.7640969512,0.970185792446136,2950023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_2_K2_3.rds"
2,20,1000,48,24,2,2,2,4,99695.1714336429,1.25817634264628,2950024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_2_K2_4.rds"
2,20,1000,48,24,2,2,2,5,99909.8922193223,1.82159563302994,2950025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_2_K2_5.rds"
2,20,1000,48,24,2,2,3,1,102860.086283595,0.92810179789861,2950031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_3_K2_1.rds"
2,20,1000,48,24,2,2,3,2,99776.5231464235,1.00831712086995,2950032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_3_K2_2.rds"
2,20,1000,48,24,2,2,3,3,100299.240055728,1.16756865580877,2950033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_3_K2_3.rds"
2,20,1000,48,24,2,2,3,4,100479.077235574,1.4744787812233,2950034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_3_K2_4.rds"
2,20,1000,48,24,2,2,3,5,101117.845419087,2.03284437656403,2950035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_3_K2_5.rds"
2,20,1000,48,24,2,2,4,1,103059.12454389,1.22067060867945,2950041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_4_K2_1.rds"
2,20,1000,48,24,2,2,4,2,100661.90540306,1.40163358052572,2950042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_4_K2_2.rds"
2,20,1000,48,24,2,2,4,3,101353.460791618,1.57023607492447,2950043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_4_K2_3.rds"
2,20,1000,48,24,2,2,4,4,101060.179153814,1.90052160819372,2950044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_4_K2_4.rds"
2,20,1000,48,24,2,2,4,5,101781.656542337,2.51391639709473,2950045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_4_K2_5.rds"
2,20,1000,48,24,2,2,5,1,105130.641146628,1.96552378336589,2950051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_5_K2_1.rds"
2,20,1000,48,24,2,2,5,2,101414.45818789,2.05276985168457,2950052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_5_K2_2.rds"
2,20,1000,48,24,2,2,5,3,102612.727854556,2.23109894196192,2950053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_5_K2_3.rds"
2,20,1000,48,24,2,2,5,4,101970.525137835,2.5683917482694,2950054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_5_K2_4.rds"
2,20,1000,48,24,2,2,5,5,103150.410326237,3.23502024014791,2950055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_020/fit_K1_5_K2_5.rds"
2,21,1000,48,24,2,2,1,1,101513.261094772,0.633067993323008,2951011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_1_K2_1.rds"
2,21,1000,48,24,2,2,1,2,99437.4753582346,0.695056402683258,2951012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_1_K2_2.rds"
2,21,1000,48,24,2,2,1,3,99671.9889019599,0.84858721892039,2951013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_1_K2_3.rds"
2,21,1000,48,24,2,2,1,4,99857.592925619,1.11050053834915,2951014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_1_K2_4.rds"
2,21,1000,48,24,2,2,1,5,100122.771968157,1.6404391447703,2951015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_1_K2_5.rds"
2,21,1000,48,24,2,2,2,1,101052.100587401,0.719391520818075,2951021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_2_K2_1.rds"
2,21,1000,48,24,2,2,2,2,98953.3114865954,0.795565525690714,2951022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_2_K2_2.rds"
2,21,1000,48,24,2,2,2,3,99215.3165855633,0.950208799044291,2951023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_2_K2_3.rds"
2,21,1000,48,24,2,2,2,4,99348.8209296556,1.24230469465256,2951024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_2_K2_4.rds"
2,21,1000,48,24,2,2,2,5,99680.4384510054,1.80203248262405,2951025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_2_K2_5.rds"
2,21,1000,48,24,2,2,3,1,101587.039204364,0.903984224796295,2951031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_3_K2_1.rds"
2,21,1000,48,24,2,2,3,2,99418.6029084387,0.965014926592509,2951032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_3_K2_2.rds"
2,21,1000,48,24,2,2,3,3,99871.1510898007,1.12372506459554,2951033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_3_K2_3.rds"
2,21,1000,48,24,2,2,3,4,100151.393038233,1.42779000600179,2951034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_3_K2_4.rds"
2,21,1000,48,24,2,2,3,5,100278.633918572,2.00914684534073,2951035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_3_K2_5.rds"
2,21,1000,48,24,2,2,4,1,102416.283166687,1.22732116381327,2951041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_4_K2_1.rds"
2,21,1000,48,24,2,2,4,2,100343.731936643,1.30895114739736,2951042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_4_K2_2.rds"
2,21,1000,48,24,2,2,4,3,100169.62315154,1.47984813054403,2951043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_4_K2_3.rds"
2,21,1000,48,24,2,2,4,4,100830.543161766,1.7987539211909,2951044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_4_K2_4.rds"
2,21,1000,48,24,2,2,4,5,100868.281591764,2.42423127094905,2951045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_4_K2_5.rds"
2,21,1000,48,24,2,2,5,1,103772.494132645,1.86999388535817,2951051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_5_K2_1.rds"
2,21,1000,48,24,2,2,5,2,101222.267250392,1.97228270371755,2951052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_5_K2_2.rds"
2,21,1000,48,24,2,2,5,3,100716.494835079,2.15229549407959,2951053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_5_K2_3.rds"
2,21,1000,48,24,2,2,5,4,101711.926197495,2.49715222120285,2951054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_5_K2_4.rds"
2,21,1000,48,24,2,2,5,5,102105.168147524,3.15107271671295,2951055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_021/fit_K1_5_K2_5.rds"
2,22,1000,48,24,2,2,1,1,101784.972853455,0.608402117093404,2952011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_1_K2_1.rds"
2,22,1000,48,24,2,2,1,2,99837.0559016329,0.68204691807429,2952012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_1_K2_2.rds"
2,22,1000,48,24,2,2,1,3,99995.2914589386,0.823400596777598,2952013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_1_K2_3.rds"
2,22,1000,48,24,2,2,1,4,100227.891922358,1.10434198379517,2952014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_1_K2_4.rds"
2,22,1000,48,24,2,2,1,5,100533.672020912,1.64207755327225,2952015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_1_K2_5.rds"
2,22,1000,48,24,2,2,2,1,101018.517178036,0.726823802789052,2952021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_2_K2_1.rds"
2,22,1000,48,24,2,2,2,2,99020.8363052718,0.805197672049205,2952022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_2_K2_2.rds"
2,22,1000,48,24,2,2,2,3,99196.0041661521,0.957866970698039,2952023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_2_K2_3.rds"
2,22,1000,48,24,2,2,2,4,99460.2012867288,1.24798468748728,2952024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_2_K2_4.rds"
2,22,1000,48,24,2,2,2,5,99782.8318248649,1.80486616293589,2952025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_2_K2_5.rds"
2,22,1000,48,24,2,2,3,1,101859.33750446,0.912202918529511,2952031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_3_K2_1.rds"
2,22,1000,48,24,2,2,3,2,100042.185297403,0.999110726515452,2952032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_3_K2_2.rds"
2,22,1000,48,24,2,2,3,3,99772.7446485741,1.2034080862999,2952033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_3_K2_3.rds"
2,22,1000,48,24,2,2,3,4,100001.783960983,1.52244899670283,2952034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_3_K2_4.rds"
2,22,1000,48,24,2,2,3,5,100423.303961761,2.11877462069194,2952035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_3_K2_5.rds"
2,22,1000,48,24,2,2,4,1,102580.086374983,1.30846652587255,2952041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_4_K2_1.rds"
2,22,1000,48,24,2,2,4,2,100472.377789442,1.39530027707418,2952042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_4_K2_2.rds"
2,22,1000,48,24,2,2,4,3,101281.528101055,1.57241818904877,2952043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_4_K2_3.rds"
2,22,1000,48,24,2,2,4,4,100534.821628053,1.88971701860428,2952044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_4_K2_4.rds"
2,22,1000,48,24,2,2,4,5,101506.901521552,2.50508587757746,2952045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_4_K2_5.rds"
2,22,1000,48,24,2,2,5,1,103110.151506369,1.88512889146805,2952051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_5_K2_1.rds"
2,22,1000,48,24,2,2,5,2,101322.540204059,1.97398650248845,2952052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_5_K2_2.rds"
2,22,1000,48,24,2,2,5,3,102447.648630189,2.1508331378301,2952053,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_5_K2_3.rds"
2,22,1000,48,24,2,2,5,4,101155.9336832,2.48848348855972,2952054,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_5_K2_4.rds"
2,22,1000,48,24,2,2,5,5,103039.304842808,3.17610987822215,2952055,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_022/fit_K1_5_K2_5.rds"
2,23,1000,48,24,2,2,1,1,101356.460331369,0.606114610036214,2953011,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_1_K2_1.rds"
2,23,1000,48,24,2,2,1,2,99236.328481208,0.683722285429637,2953012,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_1_K2_2.rds"
2,23,1000,48,24,2,2,1,3,99405.3401517324,0.837110598882039,2953013,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_1_K2_3.rds"
2,23,1000,48,24,2,2,1,4,99666.9636080913,1.10272955099742,2953014,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_1_K2_4.rds"
2,23,1000,48,24,2,2,1,5,99946.3789862177,1.6259000937144,2953015,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_1_K2_5.rds"
2,23,1000,48,24,2,2,2,1,100808.17869637,0.713771053155263,2953021,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_2_K2_1.rds"
2,23,1000,48,24,2,2,2,2,98652.3141003143,0.78797945578893,2953022,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_2_K2_2.rds"
2,23,1000,48,24,2,2,2,3,98805.789660992,0.947819523016612,2953023,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_2_K2_3.rds"
2,23,1000,48,24,2,2,2,4,99020.142423843,1.23695035378138,2953024,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_2_K2_4.rds"
2,23,1000,48,24,2,2,2,5,99291.3515929261,1.81283415953318,2953025,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_2_K2_5.rds"
2,23,1000,48,24,2,2,3,1,101453.347231475,0.901164718468984,2953031,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_3_K2_1.rds"
2,23,1000,48,24,2,2,3,2,99955.2635294406,0.98413260380427,2953032,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_3_K2_2.rds"
2,23,1000,48,24,2,2,3,3,99491.4393324756,1.14220850865046,2953033,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_3_K2_3.rds"
2,23,1000,48,24,2,2,3,4,99696.0704293568,1.45563085873922,2953034,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_3_K2_4.rds"
2,23,1000,48,24,2,2,3,5,99800.2963223684,2.06140923102697,2953035,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_3_K2_5.rds"
2,23,1000,48,24,2,2,4,1,102851.679281336,1.24542823632558,2953041,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_4_K2_1.rds"
2,23,1000,48,24,2,2,4,2,100525.508657352,1.33083167870839,2953042,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_4_K2_2.rds"
2,23,1000,48,24,2,2,4,3,100854.298387724,1.51012157201767,2953043,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_4_K2_3.rds"
2,23,1000,48,24,2,2,4,4,100698.274044283,1.83126897017161,2953044,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_4_K2_4.rds"
2,23,1000,48,24,2,2,4,5,101319.125824946,2.45713271697362,2953045,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_4_K2_5.rds"
2,23,1000,48,24,2,2,5,1,103991.44697212,1.88156233628591,2953051,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_5_K2_1.rds"
2,23,1000,48,24,2,2,5,2,102181.315916065,1.98342851400375,2953052,"result/bic_fits/scenario_02_n1000_J24_trueK2/replicate_023/fit_K1_5_K2_2.rds"
