"scenario_id","replicate_id","n","J","J_block","K","parameter_block","parameter","rhat"
17,50,1000,72,36,4,"Q2","Q2[item=35,attr=3]",1.00326357382556
17,50,1000,72,36,4,"Q2","Q2[item=36,attr=3]",1
17,50,1000,72,36,4,"Q2","Q2[item=1,attr=4]",1.0011986593626
17,50,1000,72,36,4,"Q2","Q2[item=2,attr=4]",1.00167904396607
17,50,1000,72,36,4,"Q2","Q2[item=3,attr=4]",1.00099700111798
17,50,1000,72,36,4,"Q2","Q2[item=4,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=5,attr=4]",1.00009835300565
17,50,1000,72,36,4,"Q2","Q2[item=6,attr=4]",1.00129426454796
17,50,1000,72,36,4,"Q2","Q2[item=7,attr=4]",1.00038307337944
17,50,1000,72,36,4,"Q2","Q2[item=8,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=9,attr=4]",1.00079322788638
17,50,1000,72,36,4,"Q2","Q2[item=10,attr=4]",0.999480892825693
17,50,1000,72,36,4,"Q2","Q2[item=11,attr=4]",1.00037328938478
17,50,1000,72,36,4,"Q2","Q2[item=12,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=13,attr=4]",1.00201075436896
17,50,1000,72,36,4,"Q2","Q2[item=14,attr=4]",1.00006368035983
17,50,1000,72,36,4,"Q2","Q2[item=15,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=16,attr=4]",1.00345040863081
17,50,1000,72,36,4,"Q2","Q2[item=17,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=18,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=19,attr=4]",1.00072519413786
17,50,1000,72,36,4,"Q2","Q2[item=20,attr=4]",1.00019891564195
17,50,1000,72,36,4,"Q2","Q2[item=21,attr=4]",1.00056163247102
17,50,1000,72,36,4,"Q2","Q2[item=22,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=23,attr=4]",0.999345600444784
17,50,1000,72,36,4,"Q2","Q2[item=24,attr=4]",0.99963818290315
17,50,1000,72,36,4,"Q2","Q2[item=25,attr=4]",1.01746592846123
17,50,1000,72,36,4,"Q2","Q2[item=26,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=27,attr=4]",1.00077841926918
17,50,1000,72,36,4,"Q2","Q2[item=28,attr=4]",1.00045901839976
17,50,1000,72,36,4,"Q2","Q2[item=29,attr=4]",0.99936608863943
17,50,1000,72,36,4,"Q2","Q2[item=30,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=31,attr=4]",1.00066764497414
17,50,1000,72,36,4,"Q2","Q2[item=32,attr=4]",1.00272634177643
17,50,1000,72,36,4,"Q2","Q2[item=33,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=34,attr=4]",1.00794191873386
17,50,1000,72,36,4,"Q2","Q2[item=35,attr=4]",1
17,50,1000,72,36,4,"Q2","Q2[item=36,attr=4]",1
17,100,1000,72,36,4,"eta","eta[row=1,col=1]",1.00322038419269
17,100,1000,72,36,4,"eta","eta[row=2,col=1]",1.00256087155131
17,100,1000,72,36,4,"eta","eta[row=3,col=1]",1.00426769691088
17,100,1000,72,36,4,"eta","eta[row=4,col=1]",1.00044701212916
17,100,1000,72,36,4,"eta","eta[row=5,col=1]",1.00147672152001
17,100,1000,72,36,4,"eta","eta[row=6,col=1]",1.00273483166434
17,100,1000,72,36,4,"eta","eta[row=1,col=2]",1.00259950153972
17,100,1000,72,36,4,"eta","eta[row=2,col=2]",1.00141493241465
17,100,1000,72,36,4,"eta","eta[row=3,col=2]",1.00347813266456
17,100,1000,72,36,4,"eta","eta[row=4,col=2]",1.00530782027857
17,100,1000,72,36,4,"eta","eta[row=5,col=2]",1.00217244798898
17,100,1000,72,36,4,"eta","eta[row=6,col=2]",1.00174882699911
17,100,1000,72,36,4,"eta","eta[row=1,col=3]",1.00076006697322
17,100,1000,72,36,4,"eta","eta[row=2,col=3]",1.00485886547727
17,100,1000,72,36,4,"eta","eta[row=3,col=3]",1.00146612401799
17,100,1000,72,36,4,"eta","eta[row=4,col=3]",1.00068870193474
17,100,1000,72,36,4,"eta","eta[row=5,col=3]",1.00321075623001
17,100,1000,72,36,4,"eta","eta[row=6,col=3]",1.00140456992497
17,100,1000,72,36,4,"eta","eta[row=1,col=4]",1.00091050356132
17,100,1000,72,36,4,"eta","eta[row=2,col=4]",1.00275583259478
17,100,1000,72,36,4,"eta","eta[row=3,col=4]",1.00350621144342
17,100,1000,72,36,4,"eta","eta[row=4,col=4]",1.00233519945662
17,100,1000,72,36,4,"eta","eta[row=5,col=4]",1.00426594042441
17,100,1000,72,36,4,"eta","eta[row=6,col=4]",1.00102506489595
17,100,1000,72,36,4,"B1","B1[item=1,col=0]",1.00587899570969
17,100,1000,72,36,4,"B1","B1[item=2,col=0]",1.0136841536828
17,100,1000,72,36,4,"B1","B1[item=3,col=0]",1.00922372958969
17,100,1000,72,36,4,"B1","B1[item=4,col=0]",1.02199716647038
17,100,1000,72,36,4,"B1","B1[item=5,col=0]",1.00713467173526
17,100,1000,72,36,4,"B1","B1[item=6,col=0]",1.0031813316169
17,100,1000,72,36,4,"B1","B1[item=7,col=0]",1.01176080975662
17,100,1000,72,36,4,"B1","B1[item=8,col=0]",1.01492576688924
17,100,1000,72,36,4,"B1","B1[item=9,col=0]",1.01062697408829
17,100,1000,72,36,4,"B1","B1[item=10,col=0]",1.00476176983633
17,100,1000,72,36,4,"B1","B1[item=11,col=0]",1.01607386189091
17,100,1000,72,36,4,"B1","B1[item=12,col=0]",1.01374025104589
17,100,1000,72,36,4,"B1","B1[item=13,col=0]",1.03775243179222
17,100,1000,72,36,4,"B1","B1[item=14,col=0]",1.00570548406247
17,100,1000,72,36,4,"B1","B1[item=15,col=0]",1.02622166525144
17,100,1000,72,36,4,"B1","B1[item=16,col=0]",1.01652362750671
17,100,1000,72,36,4,"B1","B1[item=17,col=0]",1.01169335799904
17,100,1000,72,36,4,"B1","B1[item=18,col=0]",1.01640377672589
17,100,1000,72,36,4,"B1","B1[item=19,col=0]",1.00541025822249
17,100,1000,72,36,4,"B1","B1[item=20,col=0]",1.02711295544024
17,100,1000,72,36,4,"B1","B1[item=21,col=0]",1.00897723579795
17,100,1000,72,36,4,"B1","B1[item=22,col=0]",1.00912937508575
17,100,1000,72,36,4,"B1","B1[item=23,col=0]",1.02043968522711
17,100,1000,72,36,4,"B1","B1[item=24,col=0]",1.00810706655462
17,100,1000,72,36,4,"B1","B1[item=25,col=0]",1.01077608305125
17,100,1000,72,36,4,"B1","B1[item=26,col=0]",1.01151780252333
17,100,1000,72,36,4,"B1","B1[item=27,col=0]",1.01822565936659
17,100,1000,72,36,4,"B1","B1[item=28,col=0]",1.00465401577038
17,100,1000,72,36,4,"B1","B1[item=29,col=0]",1.00693977509254
17,100,1000,72,36,4,"B1","B1[item=30,col=0]",1.01024234109394
17,100,1000,72,36,4,"B1","B1[item=31,col=0]",1.01382044736119
17,100,1000,72,36,4,"B1","B1[item=32,col=0]",1.01321545747425
17,100,1000,72,36,4,"B1","B1[item=33,col=0]",1.02319655347404
17,100,1000,72,36,4,"B1","B1[item=34,col=0]",1.00424297757522
17,100,1000,72,36,4,"B1","B1[item=35,col=0]",1.01333140735794
17,100,1000,72,36,4,"B1","B1[item=36,col=0]",1.01058033394605
17,100,1000,72,36,4,"B1","B1[item=1,col=1]",1.00494585621296
17,100,1000,72,36,4,"B1","B1[item=2,col=1]",1.00271226986838
17,100,1000,72,36,4,"B1","B1[item=3,col=1]",1.0098744781114
17,100,1000,72,36,4,"B1","B1[item=4,col=1]",1.00102760682996
17,100,1000,72,36,4,"B1","B1[item=5,col=1]",1.01077704966466
17,100,1000,72,36,4,"B1","B1[item=6,col=1]",1.0016440681438
17,100,1000,72,36,4,"B1","B1[item=7,col=1]",1.00344622946625
17,100,1000,72,36,4,"B1","B1[item=8,col=1]",1.00095037015451
17,100,1000,72,36,4,"B1","B1[item=9,col=1]",1.01467228649409
17,100,1000,72,36,4,"B1","B1[item=10,col=1]",1.00224269569541
17,100,1000,72,36,4,"B1","B1[item=11,col=1]",1.00095435616704
17,100,1000,72,36,4,"B1","B1[item=12,col=1]",1.0013152284189
17,100,1000,72,36,4,"B1","B1[item=13,col=1]",1.00848969017389
17,100,1000,72,36,4,"B1","B1[item=14,col=1]",1.00887102589437
17,100,1000,72,36,4,"B1","B1[item=15,col=1]",1.01205115388105
17,100,1000,72,36,4,"B1","B1[item=16,col=1]",1.00270251852826
17,100,1000,72,36,4,"B1","B1[item=17,col=1]",1.00040629323398
17,100,1000,72,36,4,"B1","B1[item=18,col=1]",1.00599659604785
17,100,1000,72,36,4,"B1","B1[item=19,col=1]",1.00241653516991
17,100,1000,72,36,4,"B1","B1[item=20,col=1]",1.03294590190952
17,100,1000,72,36,4,"B1","B1[item=21,col=1]",1.00440864676164
17,100,1000,72,36,4,"B1","B1[item=22,col=1]",1.00090220308704
17,100,1000,72,36,4,"B1","B1[item=23,col=1]",1.01860034375256
17,100,1000,72,36,4,"B1","B1[item=24,col=1]",1.00037461899378
17,100,1000,72,36,4,"B1","B1[item=25,col=1]",1.00190635284876
17,100,1000,72,36,4,"B1","B1[item=26,col=1]",1.00280139534406
17,100,1000,72,36,4,"B1","B1[item=27,col=1]",1.01630873772684
17,100,1000,72,36,4,"B1","B1[item=28,col=1]",1.0018692202127
17,100,1000,72,36,4,"B1","B1[item=29,col=1]",1.00052552126781
17,100,1000,72,36,4,"B1","B1[item=30,col=1]",1.00506542647553
17,100,1000,72,36,4,"B1","B1[item=31,col=1]",1.0128714572025
17,100,1000,72,36,4,"B1","B1[item=32,col=1]",1.00472483522627
17,100,1000,72,36,4,"B1","B1[item=33,col=1]",1.01424106726785
17,100,1000,72,36,4,"B1","B1[item=34,col=1]",1.0006796100419
17,100,1000,72,36,4,"B1","B1[item=35,col=1]",1.00070427304344
17,100,1000,72,36,4,"B1","B1[item=36,col=1]",1.00185718438335
17,100,1000,72,36,4,"B1","B1[item=1,col=2]",1.00141747140468
17,100,1000,72,36,4,"B1","B1[item=2,col=2]",1.00471878294582
17,100,1000,72,36,4,"B1","B1[item=3,col=2]",1.00230693875466
17,100,1000,72,36,4,"B1","B1[item=4,col=2]",1.00024324778045
17,100,1000,72,36,4,"B1","B1[item=5,col=2]",1.00219940847346
17,100,1000,72,36,4,"B1","B1[item=6,col=2]",1.00034074327615
17,100,1000,72,36,4,"B1","B1[item=7,col=2]",1.00029307890398
17,100,1000,72,36,4,"B1","B1[item=8,col=2]",1.00104492343919
17,100,1000,72,36,4,"B1","B1[item=9,col=2]",1.00114730510987
17,100,1000,72,36,4,"B1","B1[item=10,col=2]",1.00271052237219
17,100,1000,72,36,4,"B1","B1[item=11,col=2]",1.00021092668673
17,100,1000,72,36,4,"B1","B1[item=12,col=2]",1.00078008706998
17,100,1000,72,36,4,"B1","B1[item=13,col=2]",1.0131683289675
17,100,1000,72,36,4,"B1","B1[item=14,col=2]",1.00018102602233
17,100,1000,72,36,4,"B1","B1[item=15,col=2]",1.00239415322003
17,100,1000,72,36,4,"B1","B1[item=16,col=2]",1.01150389374959
17,100,1000,72,36,4,"B1","B1[item=17,col=2]",1.00370462165016
17,100,1000,72,36,4,"B1","B1[item=18,col=2]",1.00228424012007
17,100,1000,72,36,4,"B1","B1[item=19,col=2]",1.0018843050867
17,100,1000,72,36,4,"B1","B1[item=20,col=2]",1.00421014325792
17,100,1000,72,36,4,"B1","B1[item=21,col=2]",1.00062488153498
17,100,1000,72,36,4,"B1","B1[item=22,col=2]",1.00114774519078
17,100,1000,72,36,4,"B1","B1[item=23,col=2]",1.00187931105004
17,100,1000,72,36,4,"B1","B1[item=24,col=2]",1.00797942686467
17,100,1000,72,36,4,"B1","B1[item=25,col=2]",1.00001220359758
17,100,1000,72,36,4,"B1","B1[item=26,col=2]",1.00035720868149
17,100,1000,72,36,4,"B1","B1[item=27,col=2]",0.999887619315931
17,100,1000,72,36,4,"B1","B1[item=28,col=2]",1.00099070639492
17,100,1000,72,36,4,"B1","B1[item=29,col=2]",1.00263971796033
17,100,1000,72,36,4,"B1","B1[item=30,col=2]",1.0010028808902
17,100,1000,72,36,4,"B1","B1[item=31,col=2]",1.00627264541764
17,100,1000,72,36,4,"B1","B1[item=32,col=2]",1.0031006974294
17,100,1000,72,36,4,"B1","B1[item=33,col=2]",1.00107642699699
17,100,1000,72,36,4,"B1","B1[item=34,col=2]",1.0037426189379
17,100,1000,72,36,4,"B1","B1[item=35,col=2]",1.00590883586896
17,100,1000,72,36,4,"B1","B1[item=36,col=2]",1.00162385756494
17,100,1000,72,36,4,"B1","B1[item=1,col=3]",1.00136749702905
17,100,1000,72,36,4,"B1","B1[item=2,col=3]",1.00562395852998
17,100,1000,72,36,4,"B1","B1[item=3,col=3]",1.00276363710155
17,100,1000,72,36,4,"B1","B1[item=4,col=3]",1.00185322623823
17,100,1000,72,36,4,"B1","B1[item=5,col=3]",1.00184425239645
17,100,1000,72,36,4,"B1","B1[item=6,col=3]",0.999744803892638
17,100,1000,72,36,4,"B1","B1[item=7,col=3]",1.00473154521962
17,100,1000,72,36,4,"B1","B1[item=8,col=3]",1.00311935530965
17,100,1000,72,36,4,"B1","B1[item=9,col=3]",1.00318904211777
17,100,1000,72,36,4,"B1","B1[item=10,col=3]",1.00067109219266
17,100,1000,72,36,4,"B1","B1[item=11,col=3]",1.0130824696277
17,100,1000,72,36,4,"B1","B1[item=12,col=3]",1.00134983023812
17,100,1000,72,36,4,"B1","B1[item=13,col=3]",1.00150956737317
17,100,1000,72,36,4,"B1","B1[item=14,col=3]",1.00245216818355
17,100,1000,72,36,4,"B1","B1[item=15,col=3]",1.00403484684718
17,100,1000,72,36,4,"B1","B1[item=16,col=3]",1.00982421801805
17,100,1000,72,36,4,"B1","B1[item=17,col=3]",1.00098706227424
17,100,1000,72,36,4,"B1","B1[item=18,col=3]",1.02633546037546
17,100,1000,72,36,4,"B1","B1[item=19,col=3]",1.00096712222615
17,100,1000,72,36,4,"B1","B1[item=20,col=3]",1.00775294875702
17,100,1000,72,36,4,"B1","B1[item=21,col=3]",1.0072915547506
17,100,1000,72,36,4,"B1","B1[item=22,col=3]",1.00621033194196
17,100,1000,72,36,4,"B1","B1[item=23,col=3]",1.00095250695596
17,100,1000,72,36,4,"B1","B1[item=24,col=3]",1.00452478631387
17,100,1000,72,36,4,"B1","B1[item=25,col=3]",1.00740982355323
17,100,1000,72,36,4,"B1","B1[item=26,col=3]",0.999941468517897
17,100,1000,72,36,4,"B1","B1[item=27,col=3]",1.00120048269775
17,100,1000,72,36,4,"B1","B1[item=28,col=3]",1.00109907438262
17,100,1000,72,36,4,"B1","B1[item=29,col=3]",1.0058719661941
17,100,1000,72,36,4,"B1","B1[item=30,col=3]",1.01106254526666
17,100,1000,72,36,4,"B1","B1[item=31,col=3]",1.0041662832603
17,100,1000,72,36,4,"B1","B1[item=32,col=3]",1.00602319125728
17,100,1000,72,36,4,"B1","B1[item=33,col=3]",1.00960999909691
17,100,1000,72,36,4,"B1","B1[item=34,col=3]",1.00488479068353
17,100,1000,72,36,4,"B1","B1[item=35,col=3]",1.00282072879488
17,100,1000,72,36,4,"B1","B1[item=36,col=3]",1.00861363356911
17,100,1000,72,36,4,"B1","B1[item=1,col=4]",1.00325164782256
17,100,1000,72,36,4,"B1","B1[item=2,col=4]",1.00211840706616
17,100,1000,72,36,4,"B1","B1[item=3,col=4]",1.00144080732348
17,100,1000,72,36,4,"B1","B1[item=4,col=4]",1.02202608095281
17,100,1000,72,36,4,"B1","B1[item=5,col=4]",1.00243803893044
17,100,1000,72,36,4,"B1","B1[item=6,col=4]",1.00090401131362
17,100,1000,72,36,4,"B1","B1[item=7,col=4]",1.00455712277425
17,100,1000,72,36,4,"B1","B1[item=8,col=4]",1.01112630069937
17,100,1000,72,36,4,"B1","B1[item=9,col=4]",0.999820414331965
17,100,1000,72,36,4,"B1","B1[item=10,col=4]",1.00045019378301
17,100,1000,72,36,4,"B1","B1[item=11,col=4]",1.00046883037751
17,100,1000,72,36,4,"B1","B1[item=12,col=4]",1.01071548720367
17,100,1000,72,36,4,"B1","B1[item=13,col=4]",1.04907664670455
17,100,1000,72,36,4,"B1","B1[item=14,col=4]",1.00190039256595
17,100,1000,72,36,4,"B1","B1[item=15,col=4]",1.02004056277298
17,100,1000,72,36,4,"B1","B1[item=16,col=4]",1.00309623814307
17,100,1000,72,36,4,"B1","B1[item=17,col=4]",1.00841920855536
17,100,1000,72,36,4,"B1","B1[item=18,col=4]",1.00602899572585
17,100,1000,72,36,4,"B1","B1[item=19,col=4]",1.000318211205
17,100,1000,72,36,4,"B1","B1[item=20,col=4]",1.0020562718482
17,100,1000,72,36,4,"B1","B1[item=21,col=4]",1.0009218401885
17,100,1000,72,36,4,"B1","B1[item=22,col=4]",1.00647972121049
17,100,1000,72,36,4,"B1","B1[item=23,col=4]",1.00080197041179
17,100,1000,72,36,4,"B1","B1[item=24,col=4]",0.999876433699333
17,100,1000,72,36,4,"B1","B1[item=25,col=4]",1.00777698467263
17,100,1000,72,36,4,"B1","B1[item=26,col=4]",1.01178474250549
17,100,1000,72,36,4,"B1","B1[item=27,col=4]",1.0026231074522
17,100,1000,72,36,4,"B1","B1[item=28,col=4]",1.00208641587246
17,100,1000,72,36,4,"B1","B1[item=29,col=4]",1.00536813013945
17,100,1000,72,36,4,"B1","B1[item=30,col=4]",1.00464525175139
17,100,1000,72,36,4,"B1","B1[item=31,col=4]",1.00527611369287
17,100,1000,72,36,4,"B1","B1[item=32,col=4]",1.00256720222771
17,100,1000,72,36,4,"B1","B1[item=33,col=4]",1.00586080422622
17,100,1000,72,36,4,"B1","B1[item=34,col=4]",1.00026824050984
17,100,1000,72,36,4,"B1","B1[item=35,col=4]",1.01097748229421
17,100,1000,72,36,4,"B1","B1[item=36,col=4]",1.00736758296034
17,100,1000,72,36,4,"B2","B2[item=1,col=0]",1.00078982579211
17,100,1000,72,36,4,"B2","B2[item=2,col=0]",1.00302978546895
17,100,1000,72,36,4,"B2","B2[item=3,col=0]",1.0051929698518
17,100,1000,72,36,4,"B2","B2[item=4,col=0]",1.00653934393827
17,100,1000,72,36,4,"B2","B2[item=5,col=0]",1.00311134206599
17,100,1000,72,36,4,"B2","B2[item=6,col=0]",1.0079787456672
17,100,1000,72,36,4,"B2","B2[item=7,col=0]",1.00926537012562
17,100,1000,72,36,4,"B2","B2[item=8,col=0]",1.0038886215828
17,100,1000,72,36,4,"B2","B2[item=9,col=0]",1.00576140115705
17,100,1000,72,36,4,"B2","B2[item=10,col=0]",1.0070355169467
17,100,1000,72,36,4,"B2","B2[item=11,col=0]",1.00393453756312
17,100,1000,72,36,4,"B2","B2[item=12,col=0]",1.00387262831453
17,100,1000,72,36,4,"B2","B2[item=13,col=0]",1.00405076684949
17,100,1000,72,36,4,"B2","B2[item=14,col=0]",1.02479548295577
17,100,1000,72,36,4,"B2","B2[item=15,col=0]",1.00513285722686
17,100,1000,72,36,4,"B2","B2[item=16,col=0]",1.00363900448763
17,100,1000,72,36,4,"B2","B2[item=17,col=0]",1.01232430043519
17,100,1000,72,36,4,"B2","B2[item=18,col=0]",1.01616482605153
17,100,1000,72,36,4,"B2","B2[item=19,col=0]",1.0017147626323
17,100,1000,72,36,4,"B2","B2[item=20,col=0]",1.00451733192373
17,100,1000,72,36,4,"B2","B2[item=21,col=0]",1.00217041603243
17,100,1000,72,36,4,"B2","B2[item=22,col=0]",1.00693434001968
17,100,1000,72,36,4,"B2","B2[item=23,col=0]",1.00310790606531
17,100,1000,72,36,4,"B2","B2[item=24,col=0]",1.01321047720913
17,100,1000,72,36,4,"B2","B2[item=25,col=0]",1.00621733669618
17,100,1000,72,36,4,"B2","B2[item=26,col=0]",1.00637526192577
17,100,1000,72,36,4,"B2","B2[item=27,col=0]",1.01242945868509
17,100,1000,72,36,4,"B2","B2[item=28,col=0]",1.00886230201875
17,100,1000,72,36,4,"B2","B2[item=29,col=0]",1.00472170806538
17,100,1000,72,36,4,"B2","B2[item=30,col=0]",1.00931478823284
17,100,1000,72,36,4,"B2","B2[item=31,col=0]",1.01267015473436
17,100,1000,72,36,4,"B2","B2[item=32,col=0]",1.01479970527952
17,100,1000,72,36,4,"B2","B2[item=33,col=0]",1.00624294214324
17,100,1000,72,36,4,"B2","B2[item=34,col=0]",1.00943240915614
17,100,1000,72,36,4,"B2","B2[item=35,col=0]",1.01303862229193
17,100,1000,72,36,4,"B2","B2[item=36,col=0]",1.01008342429135
17,100,1000,72,36,4,"B2","B2[item=1,col=1]",1.00122380223925
17,100,1000,72,36,4,"B2","B2[item=2,col=1]",0.999982236530026
17,100,1000,72,36,4,"B2","B2[item=3,col=1]",1.00463603306108
17,100,1000,72,36,4,"B2","B2[item=4,col=1]",0.999821163269768
17,100,1000,72,36,4,"B2","B2[item=5,col=1]",1.00282928022071
17,100,1000,72,36,4,"B2","B2[item=6,col=1]",1.0007512233359
17,100,1000,72,36,4,"B2","B2[item=7,col=1]",1.00160165914747
17,100,1000,72,36,4,"B2","B2[item=8,col=1]",1.00048310118995
17,100,1000,72,36,4,"B2","B2[item=9,col=1]",1.00530738404613
17,100,1000,72,36,4,"B2","B2[item=10,col=1]",1.00159495338559
17,100,1000,72,36,4,"B2","B2[item=11,col=1]",1.00084229613126
17,100,1000,72,36,4,"B2","B2[item=12,col=1]",1.00057100067017
17,100,1000,72,36,4,"B2","B2[item=13,col=1]",1.00654400959005
17,100,1000,72,36,4,"B2","B2[item=14,col=1]",1.01540625294917
17,100,1000,72,36,4,"B2","B2[item=15,col=1]",1.00936851677639
17,100,1000,72,36,4,"B2","B2[item=16,col=1]",0.999706937529849
17,100,1000,72,36,4,"B2","B2[item=17,col=1]",1.00231314761943
17,100,1000,72,36,4,"B2","B2[item=18,col=1]",1.0034255740693
17,100,1000,72,36,4,"B2","B2[item=19,col=1]",1.00274096645464
17,100,1000,72,36,4,"B2","B2[item=20,col=1]",1.00009972216327
17,100,1000,72,36,4,"B2","B2[item=21,col=1]",1.00038239088557
17,100,1000,72,36,4,"B2","B2[item=22,col=1]",1.00173697851735
17,100,1000,72,36,4,"B2","B2[item=23,col=1]",1.00193007020519
17,100,1000,72,36,4,"B2","B2[item=24,col=1]",1.0011963429681
17,100,1000,72,36,4,"B2","B2[item=25,col=1]",0.999527769564038
17,100,1000,72,36,4,"B2","B2[item=26,col=1]",1.00097717259232
17,100,1000,72,36,4,"B2","B2[item=27,col=1]",1.01301551086891
17,100,1000,72,36,4,"B2","B2[item=28,col=1]",1.00090404165364
17,100,1000,72,36,4,"B2","B2[item=29,col=1]",1.00083625807134
17,100,1000,72,36,4,"B2","B2[item=30,col=1]",1.00154952762274
17,100,1000,72,36,4,"B2","B2[item=31,col=1]",1.00868447243364
17,100,1000,72,36,4,"B2","B2[item=32,col=1]",1.00562148447144
17,100,1000,72,36,4,"B2","B2[item=33,col=1]",1.00447180685745
17,100,1000,72,36,4,"B2","B2[item=34,col=1]",1.00116195956562
17,100,1000,72,36,4,"B2","B2[item=35,col=1]",1.00019286762079
17,100,1000,72,36,4,"B2","B2[item=36,col=1]",1.00090141351542
17,100,1000,72,36,4,"B2","B2[item=1,col=2]",1.00050985770716
17,100,1000,72,36,4,"B2","B2[item=2,col=2]",1.00176374928705
17,100,1000,72,36,4,"B2","B2[item=3,col=2]",1.00184250193374
17,100,1000,72,36,4,"B2","B2[item=4,col=2]",1.00184869526916
17,100,1000,72,36,4,"B2","B2[item=5,col=2]",1.00077123066033
17,100,1000,72,36,4,"B2","B2[item=6,col=2]",1.01036269097352
17,100,1000,72,36,4,"B2","B2[item=7,col=2]",1.00229278839094
17,100,1000,72,36,4,"B2","B2[item=8,col=2]",0.999742548606876
17,100,1000,72,36,4,"B2","B2[item=9,col=2]",1.00112945619404
17,100,1000,72,36,4,"B2","B2[item=10,col=2]",1.00753731947368
17,100,1000,72,36,4,"B2","B2[item=11,col=2]",1.00235948297777
17,100,1000,72,36,4,"B2","B2[item=12,col=2]",1.00117142240224
17,100,1000,72,36,4,"B2","B2[item=13,col=2]",1.00125298179549
17,100,1000,72,36,4,"B2","B2[item=14,col=2]",1.00021495695001
17,100,1000,72,36,4,"B2","B2[item=15,col=2]",1.00132363757922
17,100,1000,72,36,4,"B2","B2[item=16,col=2]",1.00264716124149
17,100,1000,72,36,4,"B2","B2[item=17,col=2]",1.00835911513596
17,100,1000,72,36,4,"B2","B2[item=18,col=2]",1.00130572935321
17,100,1000,72,36,4,"B2","B2[item=19,col=2]",1.00117698444417
17,100,1000,72,36,4,"B2","B2[item=20,col=2]",1.00138978257516
17,100,1000,72,36,4,"B2","B2[item=21,col=2]",1.00057238508846
17,100,1000,72,36,4,"B2","B2[item=22,col=2]",1.00108206706438
17,100,1000,72,36,4,"B2","B2[item=23,col=2]",1.00018647554664
17,100,1000,72,36,4,"B2","B2[item=24,col=2]",1.01397092450243
17,100,1000,72,36,4,"B2","B2[item=25,col=2]",1.00034370152124
17,100,1000,72,36,4,"B2","B2[item=26,col=2]",1.00107364964672
17,100,1000,72,36,4,"B2","B2[item=27,col=2]",1.00328762428451
17,100,1000,72,36,4,"B2","B2[item=28,col=2]",1.00971601734019
17,100,1000,72,36,4,"B2","B2[item=29,col=2]",1.00192629262818
17,100,1000,72,36,4,"B2","B2[item=30,col=2]",1.0024300065837
17,100,1000,72,36,4,"B2","B2[item=31,col=2]",1.0089095169917
17,100,1000,72,36,4,"B2","B2[item=32,col=2]",1.00358972491794
17,100,1000,72,36,4,"B2","B2[item=33,col=2]",1.00089790722606
17,100,1000,72,36,4,"B2","B2[item=34,col=2]",1.00197925130976
17,100,1000,72,36,4,"B2","B2[item=35,col=2]",1.00817662047516
17,100,1000,72,36,4,"B2","B2[item=36,col=2]",1.00023193675918
17,100,1000,72,36,4,"B2","B2[item=1,col=3]",0.999995762421412
17,100,1000,72,36,4,"B2","B2[item=2,col=3]",1.0011698157738
17,100,1000,72,36,4,"B2","B2[item=3,col=3]",1.00717916709987
17,100,1000,72,36,4,"B2","B2[item=4,col=3]",1.00245781760073
17,100,1000,72,36,4,"B2","B2[item=5,col=3]",1.00137425466742
17,100,1000,72,36,4,"B2","B2[item=6,col=3]",1.00192033600645
17,100,1000,72,36,4,"B2","B2[item=7,col=3]",1.00618595005427
17,100,1000,72,36,4,"B2","B2[item=8,col=3]",1.0022290932205
17,100,1000,72,36,4,"B2","B2[item=9,col=3]",1.00084972899956
17,100,1000,72,36,4,"B2","B2[item=10,col=3]",1.0001605501328
17,100,1000,72,36,4,"B2","B2[item=11,col=3]",1.00302055576242
17,100,1000,72,36,4,"B2","B2[item=12,col=3]",1.00020422014403
17,100,1000,72,36,4,"B2","B2[item=13,col=3]",1.00291665129188
17,100,1000,72,36,4,"B2","B2[item=14,col=3]",1.01829562143673
17,100,1000,72,36,4,"B2","B2[item=15,col=3]",1.00349768440459
17,100,1000,72,36,4,"B2","B2[item=16,col=3]",1.00187712957009
17,100,1000,72,36,4,"B2","B2[item=17,col=3]",1.00280802555297
17,100,1000,72,36,4,"B2","B2[item=18,col=3]",1.0078875786025
17,100,1000,72,36,4,"B2","B2[item=19,col=3]",1.00515023532965
17,100,1000,72,36,4,"B2","B2[item=20,col=3]",1.00086035510531
17,100,1000,72,36,4,"B2","B2[item=21,col=3]",1.00180118615231
17,100,1000,72,36,4,"B2","B2[item=22,col=3]",1.00040191458083
17,100,1000,72,36,4,"B2","B2[item=23,col=3]",1.00228545183276
17,100,1000,72,36,4,"B2","B2[item=24,col=3]",1.00156022984617
17,100,1000,72,36,4,"B2","B2[item=25,col=3]",1.00579255448868
17,100,1000,72,36,4,"B2","B2[item=26,col=3]",1.00295016857669
